PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Movistar Estudiantes,9 may 2025,G  100-88,6,1,3,15,3-4,0-0,75.0%,0-0,-,0,1,1,3,0,1,0,6,8
@ Hestia Menorca,3 may 2025,G  54-85,8,4,2,17,2-3,0-1,50.0%,4-4,100.0%,0,4,4,2,1,0,0,8,13
@ Gipuzkoa Basket,27 abr 2025,G  81-84,13,4,0,22,5-8,0-0,62.5%,3-4,75.0%,2,2,4,0,1,0,2,13,16
vs Fuenlabrada,23 abr 2025,G  87-74,4,2,0,12,2-5,0-0,40.0%,0-0,-,1,1,2,0,1,1,0,4,3
@ Grupo Alega Cantabria,19 abr 2025,G  74-85,9,3,0,18,3-7,0-1,37.5%,3-4,75.0%,1,2,3,0,0,1,0,9,5
@ Alimerka Oviedo,13 abr 2025,G  72-78,2,1,0,16,1-3,0-0,33.3%,0-2,0.0%,0,1,1,0,0,1,0,2,-2
vs CB Zamora,5 abr 2025,G  89-73,11,7,3,19,3-11,1-1,33.3%,2-2,100.0%,5,2,7,3,1,1,2,11,15
@ Ourense,29 mar 2025,G  60-74,12,5,0,17,4-7,0-1,50.0%,4-5,80.0%,4,1,5,0,0,3,1,12,10
vs Real Valladolid,22 mar 2025,G  88-61,16,2,2,17,3-4,2-2,83.3%,4-4,100.0%,1,1,2,2,0,0,0,16,19
@ Cartagena,16 mar 2025,G  73-83,13,4,1,17,5-8,0-0,62.5%,3-4,75.0%,2,2,4,1,0,0,2,13,16
vs UBU Tizona Burgos,12 mar 2025,G  77-73,11,4,1,23,3-6,0-0,50.0%,5-8,62.5%,0,4,4,1,1,1,2,11,12
vs Real Betis,8 mar 2025,G  87-67,3,3,2,16,1-3,0-0,33.3%,1-1,100.0%,1,2,3,2,1,2,1,3,6
@ HLA Alicante,2 mar 2025,P  90-88,4,1,0,11,1-1,0-0,100.0%,2-4,50.0%,0,1,1,0,0,1,0,4,2
vs Monbus Obradoiro,16 feb 2025,G  95-82,8,1,2,15,3-4,0-0,75.0%,2-2,100.0%,0,1,1,2,0,1,0,8,9
@ Súper Agropal Palencia,12 feb 2025,G  85-87,3,2,0,7,0-2,1-1,33.3%,0-1,0.0%,1,1,2,0,0,1,1,3,2
@ Amics Castello,31 ene 2025,G  71-90,14,3,4,18,5-7,0-0,71.4%,4-6,66.7%,1,2,3,4,0,0,1,14,18
vs Ourense,18 ene 2025,G  106-81,8,6,1,19,4-7,0-0,57.1%,0-0,-,3,3,6,1,0,2,0,8,10
@ Movistar Estudiantes,12 ene 2025,G  91-95,9,0,1,17,3-4,0-0,75.0%,3-6,50.0%,0,0,0,1,0,0,0,9,6
vs Cartagena,4 ene 2025,G  112-84,8,0,0,10,1-2,0-0,50.0%,6-6,100.0%,0,0,0,0,0,2,1,8,6
@ UBU Tizona Burgos,29 dic 2024,G  73-88,14,1,2,19,4-5,0-0,80.0%,6-6,100.0%,0,1,1,2,1,0,1,14,18
@ C.B. Moron,20 dic 2024,G  66-89,9,5,2,17,4-4,0-0,100.0%,1-3,33.3%,1,4,5,2,0,2,0,9,12
vs Amics Castello,15 dic 2024,G  95-68,4,7,1,17,1-3,0-0,33.3%,2-2,100.0%,3,4,7,1,0,1,1,4,10
@ Real Valladolid,11 dic 2024,G  73-104,5,1,1,17,1-2,0-0,50.0%,3-4,75.0%,0,1,1,1,0,0,0,5,5
vs HLA Alicante,7 dic 2024,G  72-65,6,2,1,18,2-4,0-0,50.0%,2-2,100.0%,0,2,2,1,0,2,2,6,7
vs Hestia Menorca,1 dic 2024,G  91-81,4,3,1,7,1-4,0-1,20.0%,2-2,100.0%,1,2,3,1,0,0,0,4,4
@ Real Betis,17 nov 2024,P  90-89,23,3,2,25,8-8,0-0,100.0%,7-8,87.5%,2,1,3,2,0,2,2,23,27
vs Gipuzkoa Basket,9 nov 2024,G  90-68,18,5,1,22,6-11,0-0,54.5%,6-6,100.0%,2,3,5,1,0,2,0,18,17
@ CB Zamora,3 nov 2024,G  73-79,7,5,0,19,2-6,1-1,42.9%,0-0,-,3,2,5,0,1,0,1,7,10
vs Alimerka Oviedo,26 oct 2024,G  79-69,7,2,0,10,2-4,0-0,50.0%,3-3,100.0%,1,1,2,0,0,1,0,7,6
@ Monbus Obradoiro,19 oct 2024,G  85-91,6,5,0,14,2-6,0-0,33.3%,2-4,50.0%,2,3,5,0,1,1,1,6,6
vs Súper Agropal Palencia,12 oct 2024,G  88-77,11,5,0,18,3-3,0-1,75.0%,5-6,83.3%,2,3,5,0,1,2,0,11,13
@ Fuenlabrada,5 oct 2024,G  70-79,7,4,0,10,3-4,0-0,75.0%,1-3,33.3%,0,4,4,0,0,1,1,7,8
vs Grupo Alega Cantabria,28 sept 2024,G  86-67,10,1,1,13,3-6,0-0,50.0%,4-4,100.0%,1,0,1,1,0,0,0,10,9
