PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,19 may 2023,G  56-82,3,4,3,23,0-3,1-2,20.0%,0-0,-,0,4,4,3,2,4,0,3,4
vs Biele ISB,12 may 2023,G  91-78,4,9,2,22,2-4,0-1,40.0%,0-0,-,3,6,9,2,0,0,0,4,12
@ San Pablo Burgos,5 may 2023,P  90-78,7,1,0,19,2-2,0-0,100.0%,3-4,75.0%,1,0,1,0,2,1,0,7,8
vs Súper Agropal Palencia,28 abr 2023,G  88-81,1,1,2,14,0-1,0-0,0.0%,1-2,50.0%,1,0,1,2,1,1,0,1,2
@ Caceres,21 abr 2023,G  64-84,4,3,5,15,2-2,0-1,66.7%,0-0,-,0,3,3,5,1,1,1,4,12
vs Albacete,14 abr 2023,G  89-79,0,5,0,16,0-0,0-1,0.0%,0-0,-,1,4,5,0,0,0,0,0,4
vs MoraBanc Andorra,24 mar 2023,G  88-80,3,3,2,14,0-2,1-1,33.3%,0-0,-,0,3,3,2,0,0,0,3,6
@ HLA Alicante,17 mar 2023,P  79-76,4,2,0,13,0-0,1-3,33.3%,1-2,50.0%,1,1,2,0,0,1,0,4,2
vs Alimerka Oviedo,10 mar 2023,G  76-65,4,0,1,17,2-4,0-2,33.3%,0-0,-,0,0,0,1,1,0,0,4,2
@ Almansa Con Afanion,5 mar 2023,G  67-70,3,0,3,19,0-2,1-2,25.0%,0-0,-,0,0,0,3,0,1,0,3,2
vs Real Valladolid,17 feb 2023,G  85-77,3,3,1,14,1-3,0-2,20.0%,1-2,50.0%,2,1,3,1,0,0,1,3,3
@ Melilla Ciudad Del Deporte 1,5 feb 2023,G  62-74,7,2,1,23,2-7,1-2,33.3%,0-0,-,0,2,2,1,4,1,0,7,7
vs Leyma Coruña,1 feb 2023,P  82-91,4,4,3,23,1-3,0-3,16.7%,2-4,50.0%,2,2,4,3,1,2,0,4,3
@ Movistar Estudiantes,29 ene 2023,P  94-75,5,1,0,14,1-3,1-2,40.0%,0-0,-,0,1,1,0,0,2,0,5,1
vs Ourense,20 ene 2023,G  84-63,4,3,1,17,2-3,0-2,40.0%,0-0,-,0,3,3,1,0,1,0,4,4
@ Biele ISB,13 ene 2023,P  80-74,12,1,2,21,1-3,1-2,40.0%,7-8,87.5%,0,1,1,2,1,1,1,12,12
vs San Pablo Burgos,8 ene 2023,G  85-79,2,2,1,10,0-0,0-0,-,2-4,50.0%,1,1,2,1,0,0,0,2,3
@ Súper Agropal Palencia,30 dic 2022,P  85-71,8,1,1,20,1-2,1-4,33.3%,3-5,60.0%,0,1,1,1,1,1,0,8,4
vs Caceres,20 dic 2022,G  94-78,5,1,4,19,1-3,1-3,33.3%,0-0,-,1,0,1,4,2,1,2,5,9
@ Albacete,16 dic 2022,G  75-81,2,3,2,22,0-1,0-1,0.0%,2-2,100.0%,0,3,3,2,3,2,0,2,6
vs Coviran Granada,27 nov 2022,G  100-82,0,0,1,2,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs La Laguna Tenerife,23 oct 2022,G  67-65,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ BAXI Manresa,15 oct 2022,G  78-101,2,0,1,4,1-1,0-0,100.0%,0-0,-,0,0,0,1,0,1,0,2,2
