PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Gipuzkoa Basket,28 abr 2017,P  90-100,17,7,1,35,3-8,2-4,41.7%,5-7,71.4%,2,5,7,1,1,1,1,17,17
@ Amics Castello,21 abr 2017,G  86-93,22,6,1,37,6-10,1-2,58.3%,7-9,77.8%,1,5,6,1,1,3,0,22,20
vs C.B. Prat,16 abr 2017,P  76-84,18,3,2,34,8-13,0-2,53.3%,2-2,100.0%,2,1,3,2,1,1,0,18,16
@ Alimerka Oviedo,7 abr 2017,P  89-55,17,6,3,34,6-9,1-2,63.6%,2-5,40.0%,2,4,6,3,1,1,0,17,19
vs Rio Breogan,31 mar 2017,P  77-99,12,1,2,30,6-7,0-0,85.7%,0-0,-,0,1,1,2,1,0,0,12,15
@ Hiopos Lleida,24 mar 2017,G  73-79,18,5,0,34,5-9,2-2,63.6%,2-2,100.0%,3,2,5,0,2,3,0,18,18
vs Súper Agropal Palencia,17 mar 2017,P  74-84,12,5,0,33,4-7,1-3,50.0%,1-2,50.0%,2,3,5,0,1,0,2,12,14
@ Caceres,10 mar 2017,P  83-67,19,5,3,33,6-13,0-1,42.9%,7-9,77.8%,3,2,5,3,4,4,0,19,17
vs San Pablo Burgos,3 mar 2017,P  79-89,20,6,5,35,6-10,0-0,60.0%,8-10,80.0%,5,1,6,5,1,1,0,20,25
@ Rioverde Clavijo,24 feb 2017,P  83-77,17,5,2,37,5-6,0-2,62.5%,7-8,87.5%,0,5,5,2,1,4,0,17,17
vs Ourense,17 feb 2017,P  78-86,13,8,0,31,5-10,0-2,41.7%,3-6,50.0%,7,1,8,0,2,4,1,13,10
@ FC Barcelona II,10 feb 2017,P  92-74,17,3,3,33,5-10,0-3,38.5%,7-8,87.5%,2,1,3,3,2,4,0,17,12
vs Araberri Basket Club,3 feb 2017,G  76-60,22,4,1,27,10-11,0-0,90.9%,2-3,66.7%,1,3,4,1,1,2,1,22,25
@ Fibwi Palma,20 ene 2017,P  80-69,21,0,1,36,6-8,2-3,72.7%,3-4,75.0%,0,0,0,1,0,4,0,21,14
vs Levitec Huesca,13 ene 2017,G  73-71,15,2,2,32,3-6,2-3,55.6%,3-5,60.0%,0,2,2,2,0,1,0,15,12
vs Leyma Coruña,8 ene 2017,G  73-67,19,6,3,38,5-14,2-3,41.2%,3-5,60.0%,2,4,6,3,2,1,0,19,17
@ Melilla Ciudad Del Deporte 1,4 ene 2017,P  91-63,17,4,1,35,3-12,3-7,31.6%,2-2,100.0%,1,3,4,1,1,2,0,17,8
@ Gipuzkoa Basket,30 dic 2016,P  83-64,21,5,2,39,9-14,0-2,56.3%,3-4,75.0%,2,3,5,2,3,3,0,21,20
vs Amics Castello,20 dic 2016,P  77-83,13,6,2,29,5-9,0-3,41.7%,3-4,75.0%,2,4,6,2,2,0,0,13,15
@ C.B. Prat,17 dic 2016,P  96-81,19,4,1,28,8-11,1-2,69.2%,0-1,0.0%,3,1,4,1,2,2,0,19,19
vs Alimerka Oviedo,10 dic 2016,P  65-76,14,3,1,29,3-7,1-2,44.4%,5-6,83.3%,0,3,3,1,0,2,0,14,10
@ Rio Breogan,2 dic 2016,P  88-66,14,6,1,30,5-9,0-2,45.5%,4-5,80.0%,1,5,6,1,0,1,0,14,13
vs Hiopos Lleida,29 nov 2016,P  62-85,18,4,2,32,5-11,0-0,45.5%,8-8,100.0%,4,0,4,2,2,2,0,18,18
@ Súper Agropal Palencia,25 nov 2016,P  94-61,14,7,3,33,5-11,0-3,35.7%,4-8,50.0%,4,3,7,3,2,1,0,14,12
vs Caceres,19 nov 2016,G  77-68,16,6,1,26,8-9,0-1,80.0%,0-0,-,2,4,6,1,0,1,0,16,20
@ San Pablo Burgos,11 nov 2016,P  69-67,17,5,4,31,8-11,0-2,61.5%,1-4,25.0%,2,3,5,4,0,2,1,17,17
vs Rioverde Clavijo,8 nov 2016,P  81-83,24,4,4,36,10-13,1-5,61.1%,1-1,100.0%,1,3,4,4,1,1,0,24,25
@ Ourense,5 nov 2016,P  74-54,20,5,0,37,5-13,2-4,41.2%,4-4,100.0%,2,3,5,0,2,5,0,20,12
vs FC Barcelona II,29 oct 2016,P  67-79,17,6,2,33,6-11,1-2,53.8%,2-4,50.0%,3,3,6,2,1,4,0,17,14
@ Araberri Basket Club,22 oct 2016,P  82-71,24,4,2,32,11-18,0-1,57.9%,2-2,100.0%,3,1,4,2,2,1,0,24,23
vs Fibwi Palma,18 oct 2016,P  65-78,12,6,0,35,5-10,0-3,38.5%,2-3,66.7%,4,2,6,0,0,3,1,12,7
@ Levitec Huesca,14 oct 2016,G  102-105,32,4,3,42,10-13,3-4,76.5%,3-4,75.0%,1,3,4,3,3,2,0,32,35
@ Leyma Coruña,7 oct 2016,P  71-65,25,9,0,33,8-13,1-2,60.0%,6-6,100.0%,3,6,9,0,0,2,0,25,26
vs Melilla Ciudad Del Deporte 1,30 sept 2016,G  78-72,22,2,0,36,9-14,1-2,62.5%,1-2,50.0%,2,0,2,0,3,3,0,22,17
