PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,27 abr 2018,P  71-80,6,1,2,12,1-3,1-1,50.0%,1-1,100.0%,0,1,1,2,1,0,0,6,8
@ Hiopos Lleida,20 abr 2018,G  75-84,0,1,0,6,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs C.B. Prat,13 abr 2018,P  67-76,0,0,0,8,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Alimerka Oviedo,24 mar 2018,P  73-72,2,2,1,8,1-2,0-1,33.3%,0-0,-,1,1,2,1,0,0,0,2,3
vs Leyma Coruña,21 mar 2018,G  76-64,5,1,2,6,0-1,1-2,33.3%,2-2,100.0%,1,0,1,2,0,1,0,5,5
@ Biele ISB,18 mar 2018,G  69-86,5,0,1,15,1-1,1-2,66.7%,0-0,-,0,0,0,1,1,0,0,5,6
vs Rioverde Clavijo,9 mar 2018,G  86-71,0,2,0,9,0-0,0-1,0.0%,0-0,-,0,2,2,0,0,2,0,0,-1
@ Rio Breogan,4 mar 2018,G  80-82,7,1,0,6,2-3,1-1,75.0%,0-0,-,1,0,1,0,0,2,0,7,5
vs Levitec Huesca,23 feb 2018,G  78-63,9,0,0,8,3-3,1-2,80.0%,0-1,0.0%,0,0,0,0,0,0,0,9,7
@ Fibwi Palma,18 feb 2018,G  60-72,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ BAXI Manresa,28 ene 2018,P  78-73,0,1,0,4,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Araberri Basket Club,24 ene 2018,G  97-96,4,3,0,7,2-2,0-0,100.0%,0-0,-,1,2,3,0,0,0,0,4,7
vs Amics Castello,19 ene 2018,P  70-73,3,0,0,13,0-1,1-1,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
vs Melilla Ciudad Del Deporte 1,12 ene 2018,P  69-72,2,1,0,5,0-1,0-1,0.0%,2-2,100.0%,1,0,1,0,0,1,0,2,0
@ Caceres,7 ene 2018,P  71-68,0,1,0,4,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Hiopos Lleida,29 dic 2017,G  85-79,4,1,0,4,2-3,0-0,66.7%,0-0,-,1,0,1,0,0,1,0,4,3
@ C.B. Prat,22 dic 2017,P  71-69,4,2,1,13,1-1,0-1,50.0%,2-2,100.0%,0,2,2,1,0,1,1,4,6
vs Real Valladolid,15 dic 2017,G  76-73,2,1,0,6,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,0,0,2,2
@ Ourense,10 dic 2017,G  71-74,3,2,1,12,0-2,0-2,0.0%,3-4,75.0%,0,2,2,1,0,0,0,3,1
vs Alimerka Oviedo,3 dic 2017,G  73-62,2,6,0,12,1-1,0-2,33.3%,0-0,-,1,5,6,0,0,0,1,2,7
@ Leyma Coruña,29 nov 2017,P  96-78,6,3,0,12,3-7,0-0,42.9%,0-0,-,2,1,3,0,0,0,1,6,6
vs Biele ISB,24 nov 2017,G  80-63,0,2,1,16,0-0,0-2,0.0%,0-0,-,1,1,2,1,0,1,0,0,0
@ Rioverde Clavijo,17 nov 2017,P  91-82,1,4,0,13,0-1,0-1,0.0%,1-2,50.0%,3,1,4,0,0,0,0,1,2
vs Rio Breogan,10 nov 2017,P  70-74,2,1,0,11,1-3,0-1,25.0%,0-0,-,1,0,1,0,1,0,0,2,1
@ Levitec Huesca,3 nov 2017,G  64-67,4,1,0,13,1-1,0-2,33.3%,2-3,66.7%,1,0,1,0,0,1,0,4,1
vs Fibwi Palma,27 oct 2017,G  81-77,0,1,0,1,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
@ FC Barcelona II,22 oct 2017,G  71-74,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs BAXI Manresa,15 oct 2017,P  72-76,3,1,0,13,0-1,1-2,33.3%,0-0,-,1,0,1,0,1,0,0,3,3
@ Araberri Basket Club,10 oct 2017,P  80-72,3,0,0,5,0-0,1-1,100.0%,0-0,-,0,0,0,0,0,1,0,3,2
@ Amics Castello,6 oct 2017,P  78-75,1,0,0,4,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,0,1,0
@ Melilla Ciudad Del Deporte 1,29 sept 2017,P  67-60,2,2,0,7,1-3,0-1,25.0%,0-0,-,1,1,2,0,0,0,0,2,1
