PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,7 mar 2020,P  74-86,3,4,1,19,0-1,1-4,20.0%,0-0,-,1,3,4,1,0,2,0,3,2
@ Real Valladolid,28 feb 2020,P  74-73,0,3,0,14,0-0,0-3,0.0%,0-0,-,0,3,3,0,0,1,0,0,-1
vs HLA Alicante,15 feb 2020,P  68-70,3,1,1,17,0-1,1-2,33.3%,0-0,-,0,1,1,1,0,1,0,3,2
@ Súper Agropal Palencia,7 feb 2020,P  87-80,15,4,1,24,0-1,5-7,62.5%,0-0,-,0,4,4,1,0,1,0,15,16
vs Alimerka Oviedo,1 feb 2020,P  65-72,7,1,1,23,1-2,1-3,40.0%,2-3,66.7%,0,1,1,1,1,0,0,7,6
@ Amics Castello,24 ene 2020,G  78-86,8,1,3,23,1-1,2-5,50.0%,0-0,-,0,1,1,3,0,0,0,8,9
vs Almansa Con Afanion,18 ene 2020,P  80-86,15,4,0,25,0-1,5-7,62.5%,0-0,-,1,3,4,0,1,0,0,15,17
vs Hiopos Lleida,10 ene 2020,G  64-49,13,1,0,22,0-1,4-8,44.4%,1-1,100.0%,0,1,1,0,1,0,0,13,10
@ Leyma Coruña,5 ene 2020,P  72-65,11,4,3,24,0-1,3-5,50.0%,2-2,100.0%,0,4,4,3,2,3,0,11,14
@ Rio Breogan,28 dic 2019,P  85-52,5,4,1,28,1-2,1-5,28.6%,0-0,-,1,3,4,1,0,1,0,5,4
vs Fibwi Palma,19 dic 2019,P  75-87,12,3,0,24,0-1,4-5,66.7%,0-0,-,0,3,3,0,1,1,0,12,13
@ Melilla Ciudad Del Deporte 1,13 dic 2019,P  80-75,12,3,1,26,0-0,4-7,57.1%,0-0,-,0,3,3,1,0,1,0,12,12
vs Real Canoe N.C.,8 dic 2019,G  77-73,12,3,1,23,0-0,4-7,57.1%,0-0,-,1,2,3,1,0,1,0,12,12
@ Marin Peixe Galego,30 nov 2019,G  55-65,15,8,1,24,1-1,4-6,71.4%,1-2,50.0%,2,6,8,1,0,1,2,15,22
vs Levitec Huesca,23 nov 2019,G  71-69,19,5,0,29,2-2,5-13,46.7%,0-1,0.0%,1,4,5,0,0,1,1,19,15
@ Gipuzkoa Basket,17 nov 2019,P  73-62,0,1,3,16,0-1,0-5,0.0%,0-0,-,1,0,1,3,0,1,0,0,-3
vs Coviran Granada,9 nov 2019,G  79-74,6,2,1,20,0-1,2-5,33.3%,0-0,-,0,2,2,1,0,0,0,6,5
@ Caceres,3 nov 2019,G  68-69,9,0,2,17,0-1,3-6,42.9%,0-0,-,0,0,0,2,0,1,0,9,6
vs Real Valladolid,30 oct 2019,P  56-77,11,3,0,26,3-4,1-4,50.0%,2-3,66.7%,0,3,3,0,1,1,0,11,9
@ HLA Alicante,25 oct 2019,P  85-58,0,0,1,19,0-0,0-5,0.0%,0-0,-,0,0,0,1,1,0,0,0,-3
vs Súper Agropal Palencia,20 oct 2019,P  72-81,7,1,0,23,0-2,2-3,40.0%,1-1,100.0%,0,1,1,0,1,2,1,7,5
@ Alimerka Oviedo,12 oct 2019,G  81-84,12,3,0,18,0-1,4-6,57.1%,0-0,-,0,3,3,0,1,0,0,12,13
vs Amics Castello,5 oct 2019,G  82-65,9,1,1,21,0-1,3-7,37.5%,0-0,-,0,1,1,1,1,2,0,9,5
@ Almansa Con Afanion,28 sept 2019,G  67-78,12,4,1,22,2-3,2-5,50.0%,2-2,100.0%,1,3,4,1,1,1,0,12,13
