PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,28 abr 2017,P  77-60,5,5,2,28,1-2,1-4,33.3%,0-0,-,2,3,5,2,0,2,0,5,6
vs San Pablo Burgos,21 abr 2017,P  71-79,9,4,1,36,0-1,3-8,33.3%,0-0,-,0,4,4,1,1,0,0,9,9
@ Rioverde Clavijo,16 abr 2017,P  80-56,2,2,1,26,1-4,0-3,14.3%,0-0,-,0,2,2,1,1,0,0,2,0
vs Ourense,7 abr 2017,P  65-71,9,5,0,32,1-2,1-3,40.0%,4-5,80.0%,2,3,5,0,1,2,0,9,9
@ FC Barcelona II,31 mar 2017,P  88-75,16,5,0,30,1-1,3-4,80.0%,5-5,100.0%,2,3,5,0,0,2,0,16,18
vs Araberri Basket Club,24 mar 2017,G  83-82,2,4,2,18,1-1,0-2,33.3%,0-0,-,0,4,4,2,0,2,1,2,5
@ Fibwi Palma,17 mar 2017,P  97-83,15,4,1,22,0-0,5-7,71.4%,0-0,-,1,3,4,1,2,0,0,15,20
vs Marin Peixe Galego,10 mar 2017,G  83-67,12,3,1,21,1-1,3-6,57.1%,1-1,100.0%,1,2,3,1,1,2,0,12,12
@ Leyma Coruña,3 mar 2017,P  83-69,8,5,1,26,0-0,2-4,50.0%,2-2,100.0%,0,5,5,1,1,0,0,8,13
vs Melilla Ciudad Del Deporte 1,24 feb 2017,G  104-99,14,5,0,35,2-2,1-6,37.5%,7-8,87.5%,2,3,5,0,0,1,1,14,13
@ Gipuzkoa Basket,17 feb 2017,P  81-70,11,3,0,30,0-4,2-6,20.0%,5-6,83.3%,0,3,3,0,1,1,0,11,5
@ Amics Castello,10 feb 2017,G  82-86,15,3,2,33,1-4,2-5,33.3%,7-8,87.5%,1,2,3,2,1,1,0,15,13
@ C.B. Prat,3 feb 2017,G  68-88,6,5,4,36,0-0,2-6,33.3%,0-0,-,0,5,5,4,0,2,0,6,9
vs Alimerka Oviedo,20 ene 2017,G  102-100,10,5,3,40,1-2,2-2,75.0%,2-2,100.0%,0,5,5,3,1,2,0,10,16
@ Rio Breogan,13 ene 2017,P  84-78,19,3,1,31,1-1,5-9,60.0%,2-2,100.0%,1,2,3,1,0,2,1,19,18
vs Hiopos Lleida,8 ene 2017,P  79-84,11,1,1,31,2-2,1-3,60.0%,4-4,100.0%,1,0,1,1,1,0,0,11,12
@ Súper Agropal Palencia,4 ene 2017,P  89-74,8,3,0,27,1-2,2-5,42.9%,0-0,-,1,2,3,0,0,1,0,8,6
vs Levitec Huesca,30 dic 2016,G  73-57,5,6,1,27,0-1,1-1,50.0%,2-2,100.0%,2,4,6,1,1,2,0,5,10
@ San Pablo Burgos,20 dic 2016,P  91-69,7,1,2,29,2-5,1-9,21.4%,0-0,-,0,1,1,2,1,5,0,7,-5
vs Rioverde Clavijo,16 dic 2016,G  83-80,8,6,1,28,1-1,2-4,60.0%,0-0,-,3,3,6,1,1,0,0,8,14
@ Ourense,9 dic 2016,P  79-55,7,4,0,29,0-0,2-5,40.0%,1-2,50.0%,1,3,4,0,0,1,1,7,7
vs Amics Castello,6 dic 2016,P  62-72,18,5,1,38,2-2,4-6,75.0%,2-2,100.0%,0,5,5,1,0,0,1,18,23
vs FC Barcelona II,2 dic 2016,G  83-78,11,5,2,21,1-1,3-3,100.0%,0-0,-,0,5,5,2,0,0,0,11,18
@ Araberri Basket Club,29 nov 2016,G  80-86,8,2,2,32,0-0,2-3,66.7%,2-2,100.0%,1,1,2,2,0,2,0,8,9
vs Fibwi Palma,25 nov 2016,G  91-82,6,5,2,28,0-1,2-4,40.0%,0-0,-,0,5,5,2,3,1,0,6,12
@ Marin Peixe Galego,19 nov 2016,P  77-68,5,5,2,35,1-1,1-5,33.3%,0-0,-,1,4,5,2,2,0,0,5,10
vs Leyma Coruña,13 nov 2016,G  88-84,18,6,0,30,2-2,4-5,85.7%,2-2,100.0%,1,5,6,0,2,2,0,18,23
@ Melilla Ciudad Del Deporte 1,8 nov 2016,P  79-72,5,4,0,25,0-2,1-2,25.0%,2-2,100.0%,1,3,4,0,0,1,0,5,5
vs Gipuzkoa Basket,4 nov 2016,G  73-58,9,2,1,25,0-3,3-6,33.3%,0-0,-,0,2,2,1,0,0,0,9,6
vs C.B. Prat,21 oct 2016,G  68-65,9,6,3,34,0-1,2-3,50.0%,3-3,100.0%,0,6,6,3,1,3,0,9,14
@ Alimerka Oviedo,18 oct 2016,P  88-78,4,4,1,29,1-2,0-5,14.3%,2-2,100.0%,2,2,4,1,1,1,0,4,3
vs Rio Breogan,14 oct 2016,P  50-113,16,3,1,29,1-1,4-8,55.6%,2-2,100.0%,0,3,3,1,0,1,0,16,15
@ Hiopos Lleida,7 oct 2016,P  78-66,12,5,1,31,3-6,2-3,55.6%,0-0,-,1,4,5,1,0,0,0,12,14
vs Súper Agropal Palencia,30 sept 2016,P  77-94,9,1,1,26,1-2,2-3,60.0%,1-2,50.0%,0,1,1,1,1,2,0,9,7
