PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,8 ene 2017,P  79-84,4,3,3,22,0-2,1-2,25.0%,1-2,50.0%,2,1,3,3,0,0,0,4,6
@ Súper Agropal Palencia,4 ene 2017,P  89-74,2,1,1,21,1-5,0-0,20.0%,0-0,-,0,1,1,1,0,1,0,2,-1
vs Levitec Huesca,30 dic 2016,G  73-57,9,3,6,21,1-3,2-3,50.0%,1-2,50.0%,1,2,3,6,1,0,0,9,15
@ San Pablo Burgos,20 dic 2016,P  91-69,8,5,3,21,1-3,2-3,50.0%,0-0,-,1,4,5,3,0,1,0,8,12
vs Rioverde Clavijo,16 dic 2016,G  83-80,7,4,3,23,3-6,0-2,37.5%,1-2,50.0%,1,3,4,3,0,2,0,7,6
@ Ourense,9 dic 2016,P  79-55,3,2,0,18,0-4,1-1,20.0%,0-0,-,0,2,2,0,0,1,0,3,0
vs Amics Castello,6 dic 2016,P  62-72,4,2,3,15,1-3,0-0,33.3%,2-2,100.0%,1,1,2,3,0,1,0,4,6
vs FC Barcelona II,2 dic 2016,G  83-78,6,1,2,20,2-3,0-2,40.0%,2-2,100.0%,1,0,1,2,0,1,0,6,5
@ Araberri Basket Club,29 nov 2016,G  80-86,5,2,7,24,2-5,0-0,40.0%,1-2,50.0%,0,2,2,7,1,0,0,5,11
vs Fibwi Palma,25 nov 2016,G  91-82,16,3,2,23,3-4,3-3,85.7%,1-3,33.3%,0,3,3,2,1,2,0,16,17
@ Marin Peixe Galego,19 nov 2016,P  77-68,4,1,1,17,1-1,0-3,25.0%,2-2,100.0%,0,1,1,1,0,0,0,4,3
vs Leyma Coruña,13 nov 2016,G  88-84,3,4,2,20,0-2,1-2,25.0%,0-0,-,1,3,4,2,2,1,1,3,8
@ Melilla Ciudad Del Deporte 1,8 nov 2016,P  79-72,1,0,2,16,0-3,0-0,0.0%,1-2,50.0%,0,0,0,2,0,0,0,1,-1
vs Gipuzkoa Basket,4 nov 2016,G  73-58,13,1,1,26,3-5,2-3,62.5%,1-2,50.0%,0,1,1,1,0,1,0,13,10
vs C.B. Prat,21 oct 2016,G  68-65,7,2,3,27,3-6,0-2,37.5%,1-2,50.0%,0,2,2,3,0,2,0,7,4
@ Alimerka Oviedo,18 oct 2016,P  88-78,9,0,1,23,2-3,1-3,50.0%,2-2,100.0%,0,0,0,1,1,0,0,9,8
vs Rio Breogan,14 oct 2016,P  50-113,1,2,1,25,0-1,0-1,0.0%,1-2,50.0%,1,1,2,1,0,2,0,1,-1
@ Hiopos Lleida,7 oct 2016,P  78-66,6,0,1,26,0-2,2-2,50.0%,0-0,-,0,0,0,1,2,2,0,6,5
vs Súper Agropal Palencia,30 sept 2016,P  77-94,15,2,3,24,3-3,3-4,85.7%,0-0,-,0,2,2,3,1,0,0,15,20
