PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Valladolid,21 mar 2021,P  86-79,0,2,0,7,0-0,0-0,-,0-0,-,1,1,2,0,0,1,0,0,1
vs Levitec Huesca,7 mar 2021,G  83-80,2,1,0,4,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,0,0,2,3
vs Basquet Girona,3 mar 2021,G  84-55,11,5,1,15,5-8,0-0,62.5%,1-1,100.0%,1,4,5,1,2,1,0,11,15
@ Amics Castello,28 feb 2021,P  87-72,7,3,4,14,3-5,0-0,60.0%,1-1,100.0%,2,1,3,4,1,4,0,7,9
@ Coviran Granada,25 feb 2021,P  77-76,15,8,0,23,5-5,0-0,100.0%,5-8,62.5%,1,7,8,0,0,4,1,15,17
vs Fibwi Palma,13 feb 2021,P  64-75,5,9,2,28,2-2,0-0,100.0%,1-2,50.0%,2,7,9,2,0,2,0,5,13
vs Real Murcia,10 feb 2021,G  86-79,6,2,1,14,3-4,0-0,75.0%,0-0,-,0,2,2,1,1,1,0,6,8
@ HLA Alicante,6 feb 2021,P  79-76,7,2,2,19,3-9,0-0,33.3%,1-1,100.0%,2,0,2,2,1,0,0,7,6
@ Real Canoe N.C.,15 ene 2021,G  79-87,12,3,1,25,5-6,0-0,83.3%,2-4,50.0%,1,2,3,1,2,3,0,12,12
vs Hiopos Lleida,22 dic 2020,G  80-71,6,3,4,16,3-3,0-0,100.0%,0-0,-,1,2,3,4,0,0,0,6,13
@ Levitec Huesca,18 dic 2020,G  71-83,8,4,3,21,3-4,0-0,75.0%,2-3,66.7%,0,4,4,3,0,4,0,8,9
vs Amics Castello,12 dic 2020,P  52-66,4,3,1,23,2-4,0-0,50.0%,0-0,-,1,2,3,1,1,0,0,4,7
@ Fibwi Palma,6 dic 2020,G  73-97,14,3,1,15,5-5,0-0,100.0%,4-5,80.0%,0,3,3,1,0,0,1,14,18
vs HLA Alicante,20 nov 2020,P  93-99,11,6,2,14,5-5,0-0,100.0%,1-3,33.3%,2,4,6,2,0,3,0,11,14
@ Basquet Girona,13 nov 2020,G  78-89,4,0,0,13,2-3,0-0,66.7%,0-0,-,0,0,0,0,0,1,0,4,2
vs Real Canoe N.C.,6 nov 2020,G  74-69,2,1,0,19,1-3,0-0,33.3%,0-0,-,0,1,1,0,1,3,0,2,-1
@ Real Murcia,30 oct 2020,P  65-63,9,8,0,24,4-6,0-0,66.7%,1-3,33.3%,3,5,8,0,1,0,0,9,14
vs Coviran Granada,23 oct 2020,P  64-89,2,5,0,16,1-2,0-0,50.0%,0-0,-,1,4,5,0,0,0,0,2,6
