PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs CB Zamora,9 may 2025,G  72-65,12,2,2,26,3-5,2-6,45.5%,0-0,-,1,1,2,2,1,1,0,12,10
@ Cartagena,3 may 2025,P  72-71,11,2,0,17,3-3,0-3,50.0%,5-6,83.3%,0,2,2,0,1,1,0,11,9
vs Hestia Menorca,27 abr 2025,G  75-66,14,2,0,20,3-6,1-2,50.0%,5-8,62.5%,0,2,2,0,0,3,0,14,6
vs Real Valladolid,23 abr 2025,G  105-69,16,4,3,22,3-3,3-6,66.7%,1-2,50.0%,1,3,4,3,0,1,0,16,18
@ Gipuzkoa Basket,18 abr 2025,P  99-92,2,1,1,21,1-2,0-1,33.3%,0-0,-,0,1,1,1,2,3,0,2,1
vs San Pablo Burgos,13 abr 2025,P  72-78,11,3,2,29,0-2,3-7,33.3%,2-2,100.0%,0,3,3,2,0,1,0,11,9
@ Grupo Alega Cantabria,6 abr 2025,P  80-73,6,3,1,28,3-7,0-3,30.0%,0-0,-,1,2,3,1,0,0,0,6,3
vs C.B. Moron,29 mar 2025,G  74-61,15,0,1,20,3-5,3-5,60.0%,0-0,-,0,0,0,1,0,0,0,15,12
@ Fuenlabrada,23 mar 2025,G  93-97,6,3,1,20,2-5,0-2,28.6%,2-2,100.0%,0,3,3,1,1,0,0,6,6
vs Amics Castello,16 mar 2025,G  87-76,20,7,3,29,5-7,2-4,63.6%,4-5,80.0%,2,5,7,3,0,2,0,20,23
@ HLA Alicante,12 mar 2025,P  87-79,8,3,3,28,1-3,1-6,22.2%,3-3,100.0%,0,3,3,3,0,4,0,8,3
vs Monbus Obradoiro,8 mar 2025,P  68-74,17,2,3,32,5-5,1-5,60.0%,4-4,100.0%,0,2,2,3,2,2,0,17,18
@ Súper Agropal Palencia,1 mar 2025,P  90-78,8,2,1,17,1-2,2-3,60.0%,0-0,-,0,2,2,1,0,0,0,8,9
@ UMF Alftanes,6 feb 2025,P  107-90,20,4,2,35,4-8,2-7,40.0%,6-7,85.7%,0,4,4,2,0,1,0,20,15
vs Thor Thorl,2 feb 2025,P  99-100,24,6,2,36,3-6,5-8,57.1%,3-3,100.0%,0,6,6,2,2,2,0,24,26
@ Stjarnan,23 ene 2025,P  99-75,19,6,5,36,5-10,3-6,50.0%,0-0,-,0,6,6,5,1,2,0,19,21
vs Tindastoll,17 ene 2025,G  100-99,20,2,4,24,3-8,3-4,50.0%,5-6,83.3%,1,1,2,4,0,2,0,20,17
@ Grindavik,9 ene 2025,P  79-71,16,2,4,38,3-7,3-8,40.0%,1-2,50.0%,0,2,2,4,0,2,0,16,10
@ Hottur,3 ene 2025,G  86-89,15,5,4,39,5-7,0-4,45.5%,5-7,71.4%,0,5,5,4,2,3,0,15,15
@ IR Reykjavik,18 dic 2024,G  93-96,19,6,4,36,4-7,3-8,46.7%,2-2,100.0%,3,3,6,4,0,2,0,19,19
vs KR Reykjavik,12 dic 2024,P  88-97,21,9,8,38,5-9,3-10,42.1%,2-2,100.0%,3,6,9,8,2,3,0,21,26
@ Valur,5 dic 2024,G  97-104,19,9,5,36,6-8,2-10,44.4%,1-1,100.0%,0,9,9,5,1,1,0,19,23
vs Njardvik,29 nov 2024,P  74-93,18,6,4,38,7-11,1-9,40.0%,1-2,50.0%,2,4,6,4,1,1,0,18,15
