PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs CB Zamora,9 may 2025,G  72-65,14,7,1,23,5-9,1-2,54.5%,1-1,100.0%,3,4,7,1,1,0,1,14,19
@ Cartagena,3 may 2025,P  72-71,2,6,1,12,1-5,0-0,20.0%,0-0,-,3,3,6,1,0,3,2,2,4
vs Hestia Menorca,27 abr 2025,G  75-66,11,8,0,14,5-5,0-0,100.0%,1-2,50.0%,3,5,8,0,0,2,1,11,17
vs Real Valladolid,23 abr 2025,G  105-69,6,4,0,6,3-3,0-0,100.0%,0-0,-,2,2,4,0,0,1,1,6,10
@ Gipuzkoa Basket,18 abr 2025,P  99-92,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Grupo Alega Cantabria,6 abr 2025,P  80-73,0,2,0,2,0-0,0-0,-,0-0,-,0,2,2,0,0,2,0,0,0
@ Fuenlabrada,23 mar 2025,G  93-97,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
