PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs CB Zamora,9 may 2025,G  72-65,4,1,3,18,2-3,0-1,50.0%,0-1,0.0%,0,1,1,3,0,3,0,4,2
@ Cartagena,3 may 2025,P  72-71,2,5,0,11,1-1,0-1,50.0%,0-0,-,0,5,5,0,0,2,0,2,4
vs Hestia Menorca,27 abr 2025,G  75-66,0,1,1,8,0-0,0-0,-,0-0,-,0,1,1,1,0,0,0,0,2
vs Real Valladolid,23 abr 2025,G  105-69,4,1,2,11,2-2,0-1,66.7%,0-0,-,0,1,1,2,1,1,0,4,6
@ Gipuzkoa Basket,18 abr 2025,P  99-92,11,1,2,19,5-6,0-2,62.5%,1-4,25.0%,0,1,1,2,0,0,0,11,8
vs San Pablo Burgos,13 abr 2025,P  72-78,6,1,1,15,3-7,0-0,42.9%,0-2,0.0%,0,1,1,1,1,2,0,6,1
@ Grupo Alega Cantabria,6 abr 2025,P  80-73,13,6,2,29,2-5,1-4,33.3%,6-9,66.7%,1,5,6,2,1,0,1,13,14
vs C.B. Moron,29 mar 2025,G  74-61,1,3,0,16,0-3,0-1,0.0%,1-2,50.0%,0,3,3,0,0,1,0,1,-2
@ Fuenlabrada,23 mar 2025,G  93-97,28,4,3,31,7-12,3-6,55.6%,5-6,83.3%,2,2,4,3,2,2,0,28,26
vs Amics Castello,16 mar 2025,G  87-76,0,0,1,4,0-2,0-1,0.0%,0-0,-,0,0,0,1,1,0,0,0,-1
@ HLA Alicante,12 mar 2025,P  87-79,6,1,0,10,2-6,0-2,25.0%,2-2,100.0%,1,0,1,0,0,0,0,6,1
vs Monbus Obradoiro,8 mar 2025,P  68-74,0,1,3,21,0-4,0-3,0.0%,0-2,0.0%,0,1,1,3,0,4,0,0,-9
@ Súper Agropal Palencia,1 mar 2025,P  90-78,16,11,2,23,6-10,1-3,53.8%,1-3,33.3%,2,9,11,2,0,2,0,16,19
vs Real Betis,16 feb 2025,P  68-78,6,3,1,26,2-6,0-2,25.0%,2-2,100.0%,2,1,3,1,2,2,1,6,5
@ Ourense,12 feb 2025,G  78-94,3,3,4,13,1-1,0-1,50.0%,1-4,25.0%,2,1,3,4,0,1,0,3,5
vs UBU Tizona Burgos,8 feb 2025,G  98-84,21,1,1,20,2-4,4-5,66.7%,5-5,100.0%,1,0,1,1,1,3,0,21,18
@ Movistar Estudiantes,2 feb 2025,G  76-81,9,3,2,26,4-9,0-4,30.8%,1-1,100.0%,0,3,3,2,0,1,0,9,4
vs Cartagena,18 ene 2025,P  73-87,14,4,3,31,4-8,1-7,33.3%,3-4,75.0%,1,3,4,3,4,4,0,14,10
@ Monbus Obradoiro,11 ene 2025,P  76-65,16,3,3,27,6-7,1-6,53.8%,1-2,50.0%,1,2,3,3,1,4,0,16,12
vs Gipuzkoa Basket,4 ene 2025,G  87-73,24,4,2,33,8-11,2-7,55.6%,2-2,100.0%,0,4,4,2,3,3,0,24,22
@ CB Zamora,29 dic 2024,P  100-81,14,2,0,27,3-7,2-6,38.5%,2-3,66.7%,0,2,2,0,0,0,1,14,8
vs Súper Agropal Palencia,20 dic 2024,P  71-91,11,1,1,25,1-4,1-2,33.3%,6-8,75.0%,1,0,1,1,2,4,0,11,5
@ Hestia Menorca,15 dic 2024,P  69-64,3,2,1,17,1-4,0-2,16.7%,1-2,50.0%,1,1,2,1,2,0,0,3,2
vs Grupo Alega Cantabria,10 dic 2024,G  95-70,19,2,2,23,2-6,4-6,50.0%,3-3,100.0%,1,1,2,2,0,1,0,19,16
@ Valencia Basket,15 nov 2024,P  111-82,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Rio Breogan,2 nov 2024,G  111-53,5,0,0,10,1-2,1-3,40.0%,0-0,-,0,0,0,0,1,1,1,5,3
