PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,3 may 2019,G  69-63,3,0,0,4,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
@ Súper Agropal Palencia,26 abr 2019,G  76-84,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Caceres,20 abr 2019,G  78-76,5,1,0,15,1-1,1-2,66.7%,0-0,-,1,0,1,0,0,0,0,5,5
@ Surne Bilbao,14 abr 2019,P  62-59,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs C.B. Prat,5 abr 2019,P  72-88,0,2,0,8,0-0,0-1,0.0%,0-0,-,1,1,2,0,0,0,0,0,1
@ Fibwi Palma,31 mar 2019,P  79-65,0,2,0,4,0-0,0-2,0.0%,0-0,-,0,2,2,0,0,0,0,0,0
@ Real Valladolid,19 mar 2019,G  70-76,0,3,0,9,0-0,0-0,-,0-0,-,1,2,3,0,0,0,0,0,3
vs Leyma Coruña,15 mar 2019,P  67-70,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Hiopos Lleida,1 mar 2019,G  83-72,0,1,0,1,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ FC Barcelona II,2 feb 2019,G  60-78,3,1,0,5,1-1,0-2,33.3%,1-2,50.0%,0,1,1,0,1,0,0,3,2
vs Real Canoe N.C.,27 ene 2019,G  82-59,3,0,0,1,0-0,1-1,100.0%,0-0,-,0,0,0,0,0,0,0,3,3
vs Real Valladolid,27 nov 2018,G  79-72,0,1,0,1,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
