PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Monbus Obradoiro,6 dic 2025,P  97-69,11,3,3,31,2-2,1-3,60.0%,4-6,66.7%,1,2,3,3,3,3,0,11,13
vs Gipuzkoa Basket,22 nov 2025,P  70-87,12,4,0,33,3-6,1-4,40.0%,3-4,75.0%,1,3,4,0,4,2,0,12,11
@ Movistar Estudiantes,16 nov 2025,P  99-76,9,4,1,22,4-6,0-4,40.0%,1-3,33.3%,0,4,4,1,1,1,0,9,6
vs Alimerka Oviedo,8 nov 2025,P  71-92,4,4,3,26,0-5,1-5,10.0%,1-2,50.0%,0,4,4,3,4,3,0,4,2
@ Leyma Coruña,31 oct 2025,P  101-75,9,2,4,22,3-4,1-4,50.0%,0-2,0.0%,1,1,2,4,1,3,0,9,7
vs Fibwi Palma,25 oct 2025,G  99-81,7,0,4,20,3-4,0-3,42.9%,1-4,25.0%,0,0,0,4,0,4,0,7,0
vs Grupo Alega Cantabria,18 oct 2025,G  90-75,18,3,5,31,4-7,3-3,70.0%,1-2,50.0%,0,3,3,5,4,0,0,18,26
@ UBU Tizona Burgos,10 oct 2025,G  89-93,8,6,0,26,3-7,0-0,42.9%,2-4,50.0%,0,6,6,0,1,1,0,8,8
vs Melilla Ciudad Del Deporte 1,4 oct 2025,G  82-73,10,2,5,27,3-6,0-0,50.0%,4-6,66.7%,0,2,2,5,3,0,0,10,15
