PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,28 abr 2017,G  75-88,2,0,0,6,1-1,0-2,33.3%,0-0,-,0,0,0,0,0,0,0,2,0
@ FC Barcelona II,21 abr 2017,G  82-93,0,2,0,3,0-1,0-0,0.0%,0-0,-,1,1,2,0,1,1,0,0,1
@ Araberri Basket Club,16 abr 2017,P  86-84,2,0,0,7,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,1,0,2,0
vs Fibwi Palma,7 abr 2017,G  88-62,4,1,1,15,2-3,0-1,50.0%,0-0,-,1,0,1,1,0,1,0,4,3
@ Marin Peixe Galego,31 mar 2017,G  77-99,4,0,0,13,2-2,0-2,50.0%,0-0,-,0,0,0,0,2,0,0,4,4
vs Leyma Coruña,24 mar 2017,G  104-73,11,3,2,19,2-3,2-4,57.1%,1-1,100.0%,0,3,3,2,2,1,0,11,14
@ Melilla Ciudad Del Deporte 1,17 mar 2017,G  101-105,1,1,0,4,0-2,0-0,0.0%,1-2,50.0%,1,0,1,0,0,0,0,1,-1
vs Gipuzkoa Basket,10 mar 2017,P  86-92,8,2,0,13,0-0,2-4,50.0%,2-2,100.0%,1,1,2,0,0,2,0,8,6
@ Amics Castello,3 mar 2017,G  88-96,2,1,2,7,1-1,0-0,100.0%,0-0,-,1,0,1,2,2,1,0,2,6
vs C.B. Prat,24 feb 2017,G  90-76,12,3,3,17,3-5,0-1,50.0%,6-6,100.0%,0,3,3,3,2,1,0,12,16
@ Alimerka Oviedo,17 feb 2017,G  104-107,2,1,0,5,1-1,0-2,33.3%,0-0,-,0,1,1,0,1,1,0,2,1
@ Levitec Huesca,10 feb 2017,G  65-86,2,2,0,22,1-2,0-1,33.3%,0-0,-,0,2,2,0,1,1,0,2,2
vs Hiopos Lleida,3 feb 2017,P  78-81,2,0,1,9,1-1,0-0,100.0%,0-0,-,0,0,0,1,1,1,0,2,3
@ Súper Agropal Palencia,20 ene 2017,P  97-89,12,2,1,25,5-5,0-1,83.3%,2-2,100.0%,0,2,2,1,1,0,0,12,15
vs Caceres,13 ene 2017,G  84-78,5,1,0,11,1-2,1-1,66.7%,0-0,-,0,1,1,0,1,1,0,5,5
vs Rioverde Clavijo,4 ene 2017,G  90-84,7,1,2,16,0-3,1-1,25.0%,4-5,80.0%,0,1,1,2,0,1,0,7,5
vs Ourense,30 dic 2016,G  87-74,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs FC Barcelona II,28 dic 2016,G  85-70,0,1,3,18,0-2,0-1,0.0%,0-0,-,1,0,1,3,1,0,0,0,2
vs Araberri Basket Club,17 dic 2016,P  80-88,5,0,1,10,1-1,1-2,66.7%,0-0,-,0,0,0,1,1,0,0,5,6
@ Leyma Coruña,6 dic 2016,P  94-85,3,1,0,7,0-0,0-2,0.0%,3-3,100.0%,0,1,1,0,0,0,0,3,2
vs Marin Peixe Galego,2 dic 2016,G  88-66,9,1,0,11,1-1,2-2,100.0%,1-1,100.0%,0,1,1,0,1,0,0,9,11
vs Melilla Ciudad Del Deporte 1,26 nov 2016,G  80-76,0,0,1,5,0-0,0-1,0.0%,0-0,-,0,0,0,1,1,1,0,0,0
@ Gipuzkoa Basket,18 nov 2016,P  80-65,0,1,0,12,0-3,0-2,0.0%,0-0,-,1,0,1,0,1,0,0,0,-3
vs Amics Castello,12 nov 2016,G  82-65,2,0,1,11,1-2,0-1,33.3%,0-0,-,0,0,0,1,1,1,0,2,1
@ C.B. Prat,8 nov 2016,G  84-92,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Alimerka Oviedo,5 nov 2016,G  95-78,11,1,0,19,3-4,1-3,57.1%,2-2,100.0%,0,1,1,0,2,2,0,11,9
vs Levitec Huesca,29 oct 2016,P  71-74,0,3,2,12,0-2,0-1,0.0%,0-0,-,2,1,3,2,0,0,0,0,2
@ Hiopos Lleida,21 oct 2016,P  88-77,4,0,0,13,1-1,0-1,50.0%,2-2,100.0%,0,0,0,0,1,0,1,4,5
vs Súper Agropal Palencia,18 oct 2016,G  89-87,2,1,0,12,0-0,0-0,-,2-2,100.0%,1,0,1,0,1,0,0,2,4
@ Caceres,14 oct 2016,G  50-113,9,2,2,24,1-2,0-0,50.0%,7-7,100.0%,0,2,2,2,2,0,0,9,14
vs San Pablo Burgos,8 oct 2016,G  87-76,2,2,0,18,1-3,0-2,20.0%,0-0,-,1,1,2,0,1,1,0,2,0
@ Rioverde Clavijo,2 oct 2016,G  87-109,12,1,0,17,2-5,2-2,57.1%,2-2,100.0%,1,0,1,0,0,2,0,12,8
