PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,16 may 2021,G  67-61,3,1,0,13,0-0,1-2,50.0%,0-0,-,0,1,1,0,1,1,0,3,3
@ Basquet Girona,9 may 2021,P  77-63,3,3,0,24,0-1,1-2,33.3%,0-0,-,2,1,3,0,2,2,0,3,4
vs Real Canoe N.C.,30 abr 2021,G  113-106,8,5,1,17,1-1,2-3,75.0%,0-0,-,1,4,5,1,2,0,0,8,15
@ Levitec Huesca,23 abr 2021,P  81-70,0,0,0,8,0-1,0-1,0.0%,0-2,0.0%,0,0,0,0,0,0,0,0,-4
vs Real Murcia,17 abr 2021,P  61-67,4,2,0,24,2-3,0-1,50.0%,0-2,0.0%,1,1,2,0,1,0,0,4,3
@ Hiopos Lleida,11 abr 2021,P  95-81,0,1,0,7,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Basquet Girona,4 abr 2021,G  95-93,0,1,0,10,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Real Murcia,31 mar 2021,G  65-68,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Canoe N.C.,26 mar 2021,G  70-79,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Levitec Huesca,19 mar 2021,G  85-78,0,1,0,14,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Ourense,7 mar 2021,P  70-66,0,6,1,20,0-0,0-0,-,0-2,0.0%,5,1,6,1,1,1,0,0,5
vs Real Valladolid,28 feb 2021,P  77-80,4,1,2,13,2-2,0-2,50.0%,0-0,-,1,0,1,2,0,1,0,4,4
@ Rio Breogan,5 feb 2021,P  81-72,3,1,0,13,1-1,0-0,100.0%,1-2,50.0%,0,1,1,0,0,1,0,3,2
@ Caceres,2 feb 2021,P  82-80,0,1,0,6,0-1,0-0,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
vs Leyma Coruña,29 ene 2021,G  78-75,3,2,0,12,0-0,1-1,100.0%,0-0,-,1,1,2,0,0,0,0,3,5
vs Alimerka Oviedo,23 ene 2021,P  72-80,2,4,0,12,1-3,0-2,20.0%,0-0,-,3,1,4,0,0,1,0,2,1
@ UBU Tizona Burgos,15 ene 2021,G  88-90,4,5,2,25,2-3,0-3,33.3%,0-0,-,3,2,5,2,1,1,0,4,7
vs Súper Agropal Palencia,22 dic 2020,P  58-71,2,4,0,20,1-3,0-2,20.0%,0-0,-,2,2,4,0,0,0,0,2,2
vs Ourense,18 dic 2020,G  81-70,11,5,0,15,4-5,1-1,83.3%,0-0,-,2,3,5,0,0,3,0,11,12
@ Real Valladolid,13 dic 2020,P  89-84,3,1,1,15,1-1,0-3,25.0%,1-2,50.0%,0,1,1,1,0,1,0,3,0
vs Rio Breogan,20 nov 2020,G  74-67,9,3,1,19,2-2,1-3,60.0%,2-2,100.0%,1,2,3,1,0,1,0,9,10
@ Leyma Coruña,13 nov 2020,P  93-71,5,6,0,26,2-2,0-1,66.7%,1-2,50.0%,1,5,6,0,0,0,0,5,9
vs UBU Tizona Burgos,6 nov 2020,G  93-88,1,0,1,10,0-0,0-0,-,1-2,50.0%,0,0,0,1,0,1,0,1,0
@ Alimerka Oviedo,30 oct 2020,P  82-76,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Caceres,23 oct 2020,P  74-75,3,2,0,10,0-0,1-1,100.0%,0-0,-,1,1,2,0,0,0,0,3,5
@ Súper Agropal Palencia,16 oct 2020,P  81-50,4,0,1,17,0-0,1-2,50.0%,1-2,50.0%,0,0,0,1,0,0,0,4,3
