PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,16 may 2021,G  67-61,6,5,1,24,0-0,2-4,50.0%,0-0,-,1,4,5,1,1,0,0,6,11
@ Basquet Girona,9 may 2021,P  77-63,11,3,0,23,1-5,3-6,36.4%,0-0,-,1,2,3,0,1,1,0,11,7
vs Real Canoe N.C.,30 abr 2021,G  113-106,7,5,1,21,2-2,1-8,30.0%,0-0,-,2,3,5,1,0,0,0,7,6
@ Levitec Huesca,23 abr 2021,P  81-70,7,9,0,34,3-3,0-2,60.0%,1-1,100.0%,1,8,9,0,1,1,0,7,14
vs Real Murcia,17 abr 2021,P  61-67,13,7,1,28,2-5,3-4,55.6%,0-0,-,3,4,7,1,1,0,1,13,19
@ Hiopos Lleida,11 abr 2021,P  95-81,2,2,2,23,1-2,0-1,33.3%,0-0,-,1,1,2,2,0,0,0,2,4
vs Basquet Girona,4 abr 2021,G  95-93,5,2,1,25,1-1,0-3,25.0%,3-4,75.0%,0,2,2,1,0,0,0,5,4
@ Real Murcia,31 mar 2021,G  65-68,6,2,0,28,0-2,1-3,20.0%,3-4,75.0%,0,2,2,0,2,0,0,6,5
@ Real Canoe N.C.,26 mar 2021,G  70-79,9,8,5,27,2-3,1-5,37.5%,2-2,100.0%,3,5,8,5,0,3,0,9,14
vs Levitec Huesca,19 mar 2021,G  85-78,11,5,2,24,3-4,1-1,80.0%,2-4,50.0%,2,3,5,2,1,1,0,11,15
@ Ourense,7 mar 2021,P  70-66,6,2,0,14,1-2,0-0,50.0%,4-4,100.0%,1,1,2,0,2,1,0,6,8
vs Real Valladolid,28 feb 2021,P  77-80,7,0,2,21,0-2,2-4,33.3%,1-1,100.0%,0,0,0,2,2,1,0,7,6
@ Rio Breogan,5 feb 2021,P  81-72,1,0,0,11,0-1,0-3,0.0%,1-2,50.0%,0,0,0,0,0,2,0,1,-6
@ Caceres,2 feb 2021,P  82-80,3,0,1,25,1-2,0-3,20.0%,1-1,100.0%,0,0,0,1,0,2,0,3,-2
vs Leyma Coruña,29 ene 2021,G  78-75,3,2,2,11,1-1,0-1,50.0%,1-2,50.0%,2,0,2,2,1,1,0,3,5
vs Alimerka Oviedo,23 ene 2021,P  72-80,13,2,0,27,2-6,3-6,41.7%,0-0,-,1,1,2,0,1,1,0,13,8
