PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,7 mar 2020,P  88-70,10,1,1,24,2-5,0-2,28.6%,6-6,100.0%,0,1,1,1,1,0,0,10,8
vs Marin Peixe Galego,1 mar 2020,G  68-60,10,9,0,28,4-7,0-5,33.3%,2-2,100.0%,1,8,9,0,0,1,1,10,11
@ Amics Castello,14 feb 2020,P  83-68,16,3,1,29,4-10,1-4,35.7%,5-6,83.3%,2,1,3,1,0,2,0,16,8
vs Levitec Huesca,9 feb 2020,G  70-64,12,7,2,28,2-7,1-4,27.3%,5-8,62.5%,2,5,7,2,3,2,1,12,12
@ Almansa Con Afanion,2 feb 2020,G  62-93,18,3,4,27,5-6,2-3,77.8%,2-3,66.7%,0,3,3,4,2,2,0,18,22
vs Gipuzkoa Basket,26 ene 2020,G  88-75,4,4,1,18,0-0,0-0,-,4-4,100.0%,0,4,4,1,0,4,0,4,5
@ Hiopos Lleida,17 ene 2020,P  81-56,18,8,0,30,2-4,3-7,45.5%,5-5,100.0%,1,7,8,0,0,1,0,18,19
@ Coviran Granada,10 ene 2020,G  70-78,3,5,1,24,1-7,0-1,12.5%,1-4,25.0%,1,4,5,1,1,2,0,3,-2
vs Ourense,5 ene 2020,G  72-65,13,5,3,21,5-9,1-3,50.0%,0-0,-,3,2,5,3,3,1,0,13,17
vs Real Valladolid,15 dic 2019,G  83-81,14,7,2,20,4-5,1-4,55.6%,3-4,75.0%,0,7,7,2,0,2,0,14,16
