PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,20 may 2022,G  74-83,12,3,1,16,1-3,2-3,50.0%,4-4,100.0%,0,3,3,1,2,0,0,12,15
vs Caceres,13 may 2022,G  92-75,10,1,2,18,2-2,2-3,80.0%,0-0,-,0,1,1,2,2,1,0,10,13
@ Almansa Con Afanion,7 may 2022,G  76-80,6,4,3,25,1-2,0-2,25.0%,4-6,66.7%,1,3,4,3,2,2,0,6,8
vs Amics Castello,30 abr 2022,G  82-77,7,1,4,18,2-3,0-0,66.7%,3-3,100.0%,0,1,1,4,1,0,0,7,12
@ C.B. Prat,23 abr 2022,G  68-75,14,3,1,22,2-5,1-2,42.9%,7-8,87.5%,0,3,3,1,2,1,0,14,14
vs Biele ISB,17 abr 2022,G  86-77,10,4,4,25,2-3,1-6,33.3%,3-3,100.0%,0,4,4,4,2,0,0,10,14
@ HLA Alicante,13 abr 2022,G  57-78,12,4,5,26,3-4,1-4,50.0%,3-3,100.0%,0,4,4,5,1,1,0,12,17
vs Movistar Estudiantes,29 mar 2022,P  62-66,7,0,2,14,3-3,0-0,100.0%,1-2,50.0%,0,0,0,2,0,1,0,7,7
@ Melilla Ciudad Del Deporte 1,25 mar 2022,G  60-79,13,1,2,23,6-8,0-0,75.0%,1-1,100.0%,0,1,1,2,2,0,0,13,16
vs Hiopos Lleida,20 mar 2022,G  78-64,8,5,3,21,3-5,0-3,37.5%,2-2,100.0%,0,5,5,3,0,1,0,8,10
@ Alimerka Oviedo,15 mar 2022,P  88-71,7,2,0,22,1-2,1-5,28.6%,2-3,66.7%,0,2,2,0,1,1,0,7,3
vs Basquet Girona,12 mar 2022,P  57-77,10,5,3,26,2-5,1-2,42.9%,3-4,75.0%,0,5,5,3,0,1,0,10,12
@ Súper Agropal Palencia,6 mar 2022,P  68-64,16,3,4,30,0-2,4-5,57.1%,4-6,66.7%,3,0,3,4,0,1,0,16,17
vs Levitec Huesca,19 feb 2022,G  82-69,10,5,3,34,2-4,2-2,66.7%,0-0,-,0,5,5,3,1,3,1,10,15
@ Amics Castello,13 feb 2022,P  83-77,14,4,3,27,5-6,1-5,54.5%,1-1,100.0%,0,4,4,3,1,0,0,14,17
vs Almansa Con Afanion,9 feb 2022,G  84-70,12,7,5,29,1-1,3-3,100.0%,1-2,50.0%,0,7,7,5,3,0,0,12,26
@ Gipuzkoa Basket,6 feb 2022,P  85-71,10,3,0,15,3-3,0-3,50.0%,4-4,100.0%,1,2,3,0,0,0,1,10,11
vs Leyma Coruña,2 feb 2022,P  78-100,2,1,3,20,1-4,0-3,14.3%,0-0,-,0,1,1,3,1,1,0,2,0
vs Fibwi Palma,22 ene 2022,G  71-64,14,8,2,32,4-6,1-4,50.0%,3-3,100.0%,1,7,8,2,1,4,0,14,16
vs C.B. Prat,19 ene 2022,P  71-95,9,0,1,19,3-6,0-1,42.9%,3-3,100.0%,0,0,0,1,0,1,0,9,5
@ Caceres,14 ene 2022,P  86-80,2,5,0,12,1-1,0-2,33.3%,0-1,0.0%,1,4,5,0,0,3,0,2,1
@ Biele ISB,11 ene 2022,G  59-82,12,2,4,26,3-4,2-5,55.6%,0-0,-,1,1,2,4,3,6,0,12,11
vs HLA Alicante,10 dic 2021,G  83-82,14,4,3,27,1-3,1-4,28.6%,9-11,81.8%,0,4,4,3,1,0,0,14,15
@ Movistar Estudiantes,5 dic 2021,P  81-60,0,4,1,18,0-4,0-0,0.0%,0-0,-,1,3,4,1,1,2,0,0,0
vs Melilla Ciudad Del Deporte 1,19 nov 2021,P  68-72,4,6,3,16,2-8,0-0,25.0%,0-0,-,1,5,6,3,2,0,0,4,9
@ Hiopos Lleida,14 nov 2021,P  75-71,3,2,0,13,1-2,0-4,16.7%,1-1,100.0%,0,2,2,0,0,2,0,3,-2
vs Alimerka Oviedo,10 nov 2021,G  81-73,3,6,0,21,0-3,1-1,25.0%,0-0,-,0,6,6,0,1,1,0,3,6
@ Basquet Girona,6 nov 2021,G  70-73,14,11,2,29,2-4,1-3,42.9%,7-9,77.8%,1,10,11,2,1,2,0,14,20
vs Súper Agropal Palencia,30 oct 2021,P  69-78,6,4,0,17,0-1,1-3,25.0%,3-4,75.0%,1,3,4,0,0,0,0,6,6
@ Levitec Huesca,24 oct 2021,G  82-89,8,5,2,13,4-4,0-1,80.0%,0-0,-,0,5,5,2,0,1,0,8,13
vs Gipuzkoa Basket,17 oct 2021,P  89-99,10,3,3,22,1-2,1-3,40.0%,5-6,83.3%,1,2,3,3,0,0,0,10,12
@ Leyma Coruña,12 oct 2021,G  80-81,10,1,3,19,1-1,1-1,100.0%,5-6,83.3%,0,1,1,3,1,3,0,10,11
vs Coviran Granada,8 oct 2021,P  78-82,3,1,0,19,0-1,1-2,33.3%,0-0,-,0,1,1,0,1,0,0,3,3
