PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,20 may 2022,G  74-83,5,3,1,21,1-3,1-2,40.0%,0-0,-,2,1,3,1,0,0,0,5,6
vs Caceres,13 may 2022,G  92-75,3,1,0,15,0-0,1-4,25.0%,0-0,-,0,1,1,0,4,0,0,3,5
@ Almansa Con Afanion,7 may 2022,G  76-80,6,0,0,19,0-0,2-5,40.0%,0-1,0.0%,0,0,0,0,0,0,0,6,2
vs Amics Castello,30 abr 2022,G  82-77,10,2,1,23,2-2,2-5,57.1%,0-0,-,0,2,2,1,0,0,0,10,10
@ C.B. Prat,23 abr 2022,G  68-75,5,1,0,20,1-2,1-6,25.0%,0-0,-,0,1,1,0,0,0,0,5,0
vs Biele ISB,17 abr 2022,G  86-77,6,0,1,20,0-0,2-5,40.0%,0-0,-,0,0,0,1,1,0,0,6,5
@ HLA Alicante,13 abr 2022,G  57-78,3,3,1,19,0-0,1-5,20.0%,0-0,-,0,3,3,1,0,0,0,3,3
vs Movistar Estudiantes,29 mar 2022,P  62-66,9,3,0,26,0-0,3-5,60.0%,0-0,-,0,3,3,0,2,0,0,9,12
@ Melilla Ciudad Del Deporte 1,25 mar 2022,G  60-79,12,0,0,12,0-0,4-4,100.0%,0-0,-,0,0,0,0,0,0,0,12,12
vs Hiopos Lleida,20 mar 2022,G  78-64,6,1,0,13,0-0,2-4,50.0%,0-0,-,0,1,1,0,0,0,0,6,5
@ Alimerka Oviedo,15 mar 2022,P  88-71,3,0,0,15,0-1,1-4,20.0%,0-0,-,0,0,0,0,0,1,0,3,-2
vs Basquet Girona,12 mar 2022,P  57-77,0,0,0,7,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Súper Agropal Palencia,6 mar 2022,P  68-64,3,2,0,13,0-0,1-3,33.3%,0-0,-,0,2,2,0,0,0,0,3,3
vs Levitec Huesca,19 feb 2022,G  82-69,3,0,0,13,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
@ Amics Castello,13 feb 2022,P  83-77,7,2,3,20,1-1,1-5,33.3%,2-2,100.0%,0,2,2,3,1,3,0,7,6
vs Almansa Con Afanion,9 feb 2022,G  84-70,11,3,2,18,1-1,3-7,50.0%,0-0,-,1,2,3,2,1,0,0,11,13
@ Gipuzkoa Basket,6 feb 2022,P  85-71,5,2,0,25,0-0,1-4,25.0%,2-2,100.0%,0,2,2,0,1,2,0,5,3
vs Leyma Coruña,2 feb 2022,P  78-100,14,3,1,25,3-3,2-3,83.3%,2-2,100.0%,0,3,3,1,1,1,0,14,17
@ Coviran Granada,29 ene 2022,P  89-75,9,0,0,28,0-0,3-7,42.9%,0-0,-,0,0,0,0,0,2,0,9,3
vs Fibwi Palma,22 ene 2022,G  71-64,0,2,1,25,0-1,0-3,0.0%,0-0,-,0,2,2,1,0,0,0,0,-1
vs C.B. Prat,19 ene 2022,P  71-95,11,3,0,30,1-1,3-9,40.0%,0-0,-,2,1,3,0,2,0,0,11,10
@ Caceres,14 ene 2022,P  86-80,13,4,0,29,2-2,2-3,80.0%,3-4,75.0%,1,3,4,0,1,1,0,13,15
@ Biele ISB,11 ene 2022,G  59-82,3,2,0,19,0-1,0-4,0.0%,3-3,100.0%,0,2,2,0,1,0,0,3,1
vs HLA Alicante,10 dic 2021,G  83-82,8,3,2,29,0-0,2-2,100.0%,2-2,100.0%,0,3,3,2,0,3,0,8,10
@ Movistar Estudiantes,5 dic 2021,P  81-60,10,3,2,28,0-3,3-7,30.0%,1-2,50.0%,1,2,3,2,0,1,0,10,6
vs Melilla Ciudad Del Deporte 1,19 nov 2021,P  68-72,3,1,0,17,0-0,1-5,20.0%,0-0,-,0,1,1,0,0,0,0,3,0
@ Hiopos Lleida,14 nov 2021,P  75-71,2,2,1,14,1-2,0-2,25.0%,0-0,-,0,2,2,1,1,0,0,2,3
vs Alimerka Oviedo,10 nov 2021,G  81-73,4,0,0,15,2-2,0-1,66.7%,0-0,-,0,0,0,0,1,0,0,4,4
@ Basquet Girona,6 nov 2021,G  70-73,2,0,0,14,0-0,0-2,0.0%,2-2,100.0%,0,0,0,0,0,1,0,2,-1
vs Súper Agropal Palencia,30 oct 2021,P  69-78,14,1,1,25,2-4,3-5,55.6%,1-2,50.0%,1,0,1,1,0,0,0,14,11
@ Levitec Huesca,24 oct 2021,G  82-89,9,4,1,25,0-1,2-7,25.0%,3-4,75.0%,0,4,4,1,0,1,0,9,6
vs Gipuzkoa Basket,17 oct 2021,P  89-99,8,0,1,27,1-2,1-3,40.0%,3-4,75.0%,0,0,0,1,0,0,0,8,5
@ Leyma Coruña,12 oct 2021,G  80-81,6,2,2,25,1-2,0-0,50.0%,4-6,66.7%,0,2,2,2,1,0,0,6,8
vs Coviran Granada,8 oct 2021,P  78-82,16,0,0,25,2-3,4-8,54.5%,0-0,-,0,0,0,0,0,0,0,16,11
