PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,20 may 2022,G  74-83,15,10,3,27,5-8,1-2,60.0%,2-3,66.7%,3,7,10,3,2,4,0,15,21
vs Caceres,13 may 2022,G  92-75,27,7,1,31,4-8,3-3,63.6%,10-13,76.9%,1,6,7,1,1,2,0,27,27
@ Almansa Con Afanion,7 may 2022,G  76-80,11,4,0,23,5-9,0-2,45.5%,1-2,50.0%,0,4,4,0,0,1,0,11,7
vs Amics Castello,30 abr 2022,G  82-77,7,3,1,21,2-3,1-3,50.0%,0-0,-,1,2,3,1,0,2,0,7,6
@ C.B. Prat,23 abr 2022,G  68-75,2,3,3,20,0-2,0-0,0.0%,2-2,100.0%,0,3,3,3,0,1,0,2,5
vs Biele ISB,17 abr 2022,G  86-77,17,4,0,21,4-6,3-6,58.3%,0-0,-,1,3,4,0,1,1,0,17,16
@ HLA Alicante,13 abr 2022,G  57-78,9,5,1,19,1-4,2-3,42.9%,1-2,50.0%,1,4,5,1,1,3,0,9,8
vs Movistar Estudiantes,29 mar 2022,P  62-66,7,2,0,20,3-6,0-1,42.9%,1-1,100.0%,1,1,2,0,1,2,0,7,4
@ Melilla Ciudad Del Deporte 1,25 mar 2022,G  60-79,7,10,1,24,2-6,1-2,37.5%,0-0,-,1,9,10,1,0,3,0,7,10
vs Hiopos Lleida,20 mar 2022,G  78-64,2,7,1,22,1-7,0-0,14.3%,0-1,0.0%,4,3,7,1,1,1,0,2,3
@ Alimerka Oviedo,15 mar 2022,P  88-71,13,6,2,25,5-8,0-0,62.5%,3-3,100.0%,2,4,6,2,1,0,0,13,19
vs Basquet Girona,12 mar 2022,P  57-77,2,5,3,25,0-3,0-1,0.0%,2-4,50.0%,1,4,5,3,0,1,0,2,3
@ Súper Agropal Palencia,6 mar 2022,P  68-64,8,8,0,27,4-10,0-0,40.0%,0-0,-,2,6,8,0,1,1,0,8,10
@ Škrljevo,20 feb 2022,P  79-72,20,8,0,33,6-14,0-0,42.9%,8-9,88.9%,0,8,8,0,1,2,0,20,18
vs GKK Šibenka,15 feb 2022,G  100-98,34,13,1,37,9-16,3-5,57.1%,7-7,100.0%,4,9,13,1,1,2,0,34,38
@ Vrijednosnice Osijek,4 feb 2022,P  90-78,12,11,7,28,5-14,0-1,33.3%,2-5,40.0%,6,5,11,7,1,5,1,12,14
@ Dubrava Furnir,21 ene 2022,G  69-76,13,13,4,36,5-13,0-5,27.8%,3-3,100.0%,4,9,13,4,1,2,0,13,16
vs Cedevita Junior,15 ene 2022,P  82-85,28,14,2,37,8-13,4-4,70.6%,0-2,0.0%,5,9,14,2,0,1,0,28,36
vs Zabok,18 dic 2021,P  69-86,22,7,5,36,10-13,0-0,76.9%,2-4,50.0%,3,4,7,5,1,3,1,22,28
@ Sonik Puntamika,16 dic 2021,P  93-84,18,7,2,35,5-8,2-7,46.7%,2-5,40.0%,2,5,7,2,1,4,0,18,13
vs Gorica,8 dic 2021,P  71-76,15,7,3,30,3-8,0-4,25.0%,9-9,100.0%,2,5,7,3,0,3,2,15,15
@ Cibona,4 dic 2021,G  78-84,22,11,3,38,5-9,2-2,63.6%,6-6,100.0%,2,9,11,3,0,2,1,22,31
vs Split,17 nov 2021,P  57-83,11,10,2,27,2-11,2-6,23.5%,1-2,50.0%,4,6,10,2,0,1,0,11,8
@ GKK Šibenka,13 nov 2021,G  69-79,14,5,1,33,6-16,0-2,33.3%,2-3,66.7%,2,3,5,1,1,2,0,14,6
vs Vrijednosnice Osijek,7 nov 2021,G  79-66,17,11,6,37,7-16,0-0,43.8%,3-4,75.0%,3,8,11,6,1,4,1,17,22
@ Zadar,29 oct 2021,P  92-90,20,5,2,23,8-11,0-0,72.7%,4-8,50.0%,3,2,5,2,0,4,0,20,16
vs Dubrava Furnir,24 oct 2021,P  68-78,13,9,1,29,6-8,0-3,54.5%,1-4,25.0%,6,3,9,1,0,3,1,13,13
@ Cedevita Junior,17 oct 2021,P  104-85,23,10,4,36,8-12,1-5,52.9%,4-5,80.0%,5,5,10,4,5,4,0,23,29
vs Škrljevo,13 oct 2021,P  79-98,10,4,2,29,3-5,0-0,60.0%,4-6,66.7%,1,3,4,2,2,3,0,10,11
@ Zabok,9 oct 2021,P  97-71,8,7,6,32,3-8,0-2,30.0%,2-3,66.7%,1,6,7,6,3,2,1,8,15
@ Gorica,25 sept 2021,P  90-73,6,8,3,26,2-6,0-0,33.3%,2-5,40.0%,4,4,8,3,4,3,0,6,11
vs Cibona,18 sept 2021,P  54-85,17,9,3,31,8-15,0-0,53.3%,1-4,25.0%,3,6,9,3,0,2,0,17,17
