PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,20 may 2022,G  74-83,10,6,0,24,4-7,0-0,57.1%,2-2,100.0%,2,4,6,0,2,4,0,10,11
vs Caceres,13 may 2022,G  92-75,2,1,0,7,0-0,0-0,-,2-2,100.0%,0,1,1,0,0,1,0,2,2
@ Almansa Con Afanion,7 may 2022,G  76-80,4,1,0,10,1-3,0-0,33.3%,2-2,100.0%,1,0,1,0,0,0,0,4,3
vs Amics Castello,30 abr 2022,G  82-77,0,0,0,6,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ C.B. Prat,23 abr 2022,G  68-75,0,1,0,12,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Biele ISB,17 abr 2022,G  86-77,2,2,1,13,1-3,0-0,33.3%,0-0,-,0,2,2,1,0,0,0,2,3
vs Movistar Estudiantes,29 mar 2022,P  62-66,4,2,0,10,2-2,0-0,100.0%,0-0,-,0,2,2,0,0,1,0,4,5
@ Melilla Ciudad Del Deporte 1,25 mar 2022,G  60-79,4,2,0,10,2-4,0-0,50.0%,0-0,-,2,0,2,0,0,2,0,4,2
vs Hiopos Lleida,20 mar 2022,G  78-64,0,0,0,8,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Alimerka Oviedo,15 mar 2022,P  88-71,0,0,0,9,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,2,0,0,-4
vs Basquet Girona,12 mar 2022,P  57-77,8,0,0,10,3-7,0-0,42.9%,2-2,100.0%,0,0,0,0,0,1,0,8,3
vs Levitec Huesca,19 feb 2022,G  82-69,0,0,0,7,0-3,0-0,0.0%,0-0,-,0,0,0,0,0,2,0,0,-5
@ Amics Castello,13 feb 2022,P  83-77,0,0,0,14,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Almansa Con Afanion,9 feb 2022,G  84-70,7,0,1,19,3-4,0-0,75.0%,1-1,100.0%,0,0,0,1,2,3,0,7,6
@ Gipuzkoa Basket,6 feb 2022,P  85-71,0,2,1,15,0-2,0-0,0.0%,0-0,-,1,1,2,1,0,0,1,0,2
vs Leyma Coruña,2 feb 2022,P  78-100,8,4,0,21,3-6,0-0,50.0%,2-2,100.0%,1,3,4,0,0,0,0,8,9
@ Coviran Granada,29 ene 2022,P  89-75,6,1,1,15,2-5,0-0,40.0%,2-3,66.7%,1,0,1,1,0,0,0,6,4
vs Fibwi Palma,22 ene 2022,G  71-64,0,4,1,8,0-1,0-0,0.0%,0-0,-,1,3,4,1,0,0,0,0,4
vs C.B. Prat,19 ene 2022,P  71-95,6,1,0,11,3-3,0-0,100.0%,0-0,-,0,1,1,0,0,1,0,6,6
@ Caceres,14 ene 2022,P  86-80,0,3,0,6,0-1,0-0,0.0%,0-0,-,1,2,3,0,0,0,0,0,2
@ Biele ISB,11 ene 2022,G  59-82,8,3,0,15,4-5,0-0,80.0%,0-0,-,2,1,3,0,0,2,0,8,8
vs HLA Alicante,10 dic 2021,G  83-82,8,1,0,16,4-5,0-0,80.0%,0-0,-,1,0,1,0,0,3,1,8,6
@ Movistar Estudiantes,5 dic 2021,P  81-60,2,4,0,17,1-6,0-0,16.7%,0-0,-,1,3,4,0,1,5,0,2,-3
vs Melilla Ciudad Del Deporte 1,19 nov 2021,P  68-72,2,2,0,12,1-3,0-0,33.3%,0-0,-,1,1,2,0,0,0,0,2,2
@ Hiopos Lleida,14 nov 2021,P  75-71,4,4,0,18,2-4,0-0,50.0%,0-0,-,1,3,4,0,0,0,0,4,6
vs Alimerka Oviedo,10 nov 2021,G  81-73,2,4,0,13,1-4,0-0,25.0%,0-0,-,2,2,4,0,1,2,0,2,2
@ Basquet Girona,6 nov 2021,G  70-73,7,4,0,22,3-7,0-0,42.9%,1-1,100.0%,2,2,4,0,0,1,0,7,6
vs Súper Agropal Palencia,30 oct 2021,P  69-78,2,4,0,12,1-7,0-1,12.5%,0-0,-,1,3,4,0,0,0,0,2,-1
@ Levitec Huesca,24 oct 2021,G  82-89,4,1,0,14,2-5,0-0,40.0%,0-0,-,1,0,1,0,1,3,0,4,0
vs Gipuzkoa Basket,17 oct 2021,P  89-99,8,5,2,19,4-8,0-0,50.0%,0-0,-,2,3,5,2,0,0,0,8,11
@ Leyma Coruña,12 oct 2021,G  80-81,21,9,0,30,9-14,0-0,64.3%,3-3,100.0%,1,8,9,0,1,0,0,21,26
vs Coviran Granada,8 oct 2021,P  78-82,8,1,0,19,4-4,0-0,100.0%,0-0,-,0,1,1,0,1,1,0,8,9
