PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,15 abr 2016,G  100-86,16,5,2,17,3-4,1-2,66.7%,7-8,87.5%,0,5,5,2,0,0,0,16,20
@ Navarra,8 abr 2016,P  79-76,3,4,1,21,0-3,1-3,16.7%,0-0,-,0,4,4,1,1,1,0,3,3
vs FC Barcelona II,1 abr 2016,G  76-71,20,5,1,30,8-11,1-5,56.3%,1-2,50.0%,1,4,5,1,1,4,0,20,15
@ Caceres,27 mar 2016,G  69-85,15,6,0,31,3-7,2-3,50.0%,3-4,75.0%,0,6,6,0,1,2,0,15,14
vs Alimerka Oviedo,19 mar 2016,P  76-85,15,10,1,29,2-5,3-5,50.0%,2-2,100.0%,6,4,10,1,0,1,0,15,20
@ Rioverde Clavijo,11 mar 2016,G  71-77,19,7,0,31,7-13,1-5,44.4%,2-2,100.0%,4,3,7,0,1,1,1,19,17
vs C.B. Prat,4 mar 2016,G  96-77,18,6,0,26,3-6,2-3,55.6%,6-8,75.0%,2,4,6,0,1,1,0,18,18
@ Levitec Huesca,26 feb 2016,G  64-78,7,11,2,27,2-6,1-3,33.3%,0-1,0.0%,2,9,11,2,2,1,0,7,14
vs Amics Castello,21 feb 2016,P  76-83,14,5,0,22,5-8,1-2,60.0%,1-2,50.0%,1,4,5,0,1,5,0,14,10
@ San Pablo Burgos,12 feb 2016,G  82-86,12,9,1,21,3-7,0-1,37.5%,6-7,85.7%,2,7,9,1,2,3,0,12,15
vs Fibwi Palma,7 feb 2016,G  91-81,8,9,3,29,4-8,0-3,36.4%,0-0,-,4,5,9,3,0,1,1,8,13
@ Rio Breogan,23 ene 2016,G  84-89,26,8,1,30,7-12,2-4,56.3%,6-8,75.0%,2,6,8,1,0,0,0,26,26
vs Ourense,15 ene 2016,P  73-90,10,6,2,22,1-9,2-7,18.8%,2-2,100.0%,3,3,6,2,0,2,1,10,4
vs Melilla Ciudad Del Deporte 1,8 ene 2016,G  77-71,12,7,2,30,3-7,1-4,36.4%,3-4,75.0%,1,6,7,2,0,2,1,12,12
@ Súper Agropal Palencia,3 ene 2016,P  91-86,23,8,0,28,7-13,1-3,50.0%,6-6,100.0%,4,4,8,0,2,0,0,23,25
@ Hiopos Lleida,30 dic 2015,G  82-85,22,5,6,29,5-9,2-3,58.3%,6-7,85.7%,0,5,5,6,0,2,0,22,25
vs Navarra,20 dic 2015,G  74-70,9,10,3,29,1-2,1-6,25.0%,4-6,66.7%,1,9,10,3,1,1,2,9,16
@ FC Barcelona II,16 dic 2015,G  76-88,23,13,0,30,5-8,3-8,50.0%,4-4,100.0%,2,11,13,0,1,1,0,23,28
vs Caceres,11 dic 2015,G  85-75,26,10,1,27,8-13,3-6,57.9%,1-2,50.0%,5,5,10,1,0,1,0,26,27
@ Alimerka Oviedo,5 dic 2015,P  98-95,9,5,2,37,3-5,1-5,40.0%,0-0,-,1,4,5,2,0,1,0,9,9
vs Rioverde Clavijo,28 nov 2015,G  95-83,31,7,2,36,11-11,3-7,77.8%,0-0,-,2,5,7,2,0,2,0,31,34
@ C.B. Prat,20 nov 2015,G  61-80,27,9,1,32,7-10,3-4,71.4%,4-5,80.0%,5,4,9,1,0,0,0,27,32
vs Levitec Huesca,15 nov 2015,P  72-76,13,8,2,27,5-7,1-3,60.0%,0-1,0.0%,4,4,8,2,2,3,0,13,17
@ Amics Castello,11 nov 2015,P  79-78,33,9,1,36,6-9,5-9,61.1%,6-7,85.7%,2,7,9,1,0,1,0,33,34
vs San Pablo Burgos,7 nov 2015,P  66-73,10,3,1,26,5-7,0-2,55.6%,0-0,-,2,1,3,1,1,4,0,10,7
@ Fibwi Palma,31 oct 2015,P  86-81,19,10,0,32,6-7,2-5,66.7%,1-1,100.0%,3,7,10,0,1,1,1,19,26
vs Rio Breogan,25 oct 2015,G  71-62,16,9,1,26,1-4,4-7,45.5%,2-2,100.0%,3,6,9,1,2,3,0,16,19
@ Ourense,17 oct 2015,P  68-62,10,4,1,25,2-8,2-5,30.8%,0-0,-,2,2,4,1,0,5,0,10,1
@ Melilla Ciudad Del Deporte 1,9 oct 2015,P  86-72,18,2,1,31,7-14,1-3,47.1%,1-1,100.0%,0,2,2,1,1,0,0,18,13
vs Súper Agropal Palencia,2 oct 2015,P  78-89,15,1,0,26,6-9,0-3,50.0%,3-4,75.0%,0,1,1,0,0,1,0,15,8
