PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,15 abr 2016,G  100-86,0,2,0,18,0-0,0-0,-,0-0,-,0,2,2,0,0,2,0,0,0
@ Navarra,8 abr 2016,P  79-76,10,0,1,24,0-3,3-3,50.0%,1-2,50.0%,0,0,0,1,0,1,0,10,6
vs FC Barcelona II,1 abr 2016,G  76-71,6,3,1,19,0-1,2-5,33.3%,0-0,-,0,3,3,1,0,2,0,6,4
@ Caceres,27 mar 2016,G  69-85,20,3,0,23,3-4,4-4,87.5%,2-2,100.0%,1,2,3,0,0,3,0,20,19
vs Alimerka Oviedo,19 mar 2016,P  76-85,0,0,0,7,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Rioverde Clavijo,11 mar 2016,G  71-77,12,3,1,32,2-3,1-4,42.9%,5-5,100.0%,0,3,3,1,1,0,0,12,13
vs C.B. Prat,4 mar 2016,G  96-77,20,3,2,33,4-5,4-7,66.7%,0-0,-,1,2,3,2,2,3,0,20,20
@ Levitec Huesca,26 feb 2016,G  64-78,8,4,1,26,1-2,2-2,75.0%,0-0,-,1,3,4,1,1,1,0,8,12
vs Amics Castello,21 feb 2016,P  76-83,6,2,1,29,0-5,2-5,20.0%,0-0,-,1,1,2,1,3,0,0,6,4
@ San Pablo Burgos,12 feb 2016,G  82-86,14,2,1,26,3-3,1-3,66.7%,5-5,100.0%,0,2,2,1,3,1,0,14,17
vs Fibwi Palma,7 feb 2016,G  91-81,12,3,0,24,0-3,4-6,44.4%,0-0,-,2,1,3,0,0,0,1,12,11
@ Rio Breogan,23 ene 2016,G  84-89,7,0,1,28,2-5,1-4,33.3%,0-0,-,0,0,0,1,1,2,0,7,1
vs Ourense,15 ene 2016,P  73-90,14,1,1,31,1-2,4-8,50.0%,0-0,-,0,1,1,1,0,2,0,14,9
vs Melilla Ciudad Del Deporte 1,8 ene 2016,G  77-71,16,3,2,28,2-4,4-4,75.0%,0-0,-,1,2,3,2,2,1,0,16,20
@ Súper Agropal Palencia,3 ene 2016,P  91-86,15,2,0,26,1-3,3-7,40.0%,4-4,100.0%,1,1,2,0,0,1,0,15,10
@ Hiopos Lleida,30 dic 2015,G  82-85,8,4,2,26,2-3,1-4,42.9%,1-1,100.0%,0,4,4,2,0,0,0,8,10
vs Navarra,20 dic 2015,G  74-70,14,0,1,30,4-4,2-5,66.7%,0-0,-,0,0,0,1,1,0,0,14,13
@ FC Barcelona II,16 dic 2015,G  76-88,9,2,2,28,0-1,2-8,22.2%,3-3,100.0%,1,1,2,2,0,0,0,9,6
vs Caceres,11 dic 2015,G  85-75,17,0,2,18,1-2,5-9,54.5%,0-0,-,0,0,0,2,4,3,0,17,15
@ Alimerka Oviedo,5 dic 2015,P  98-95,8,1,1,25,0-1,2-7,25.0%,2-2,100.0%,1,0,1,1,0,1,0,8,3
vs Rioverde Clavijo,28 nov 2015,G  95-83,7,0,3,25,2-2,1-4,50.0%,0-0,-,0,0,0,3,0,0,0,7,7
@ C.B. Prat,20 nov 2015,G  61-80,5,0,0,17,1-2,1-2,50.0%,0-0,-,0,0,0,0,0,2,0,5,1
vs Levitec Huesca,15 nov 2015,P  72-76,12,3,0,27,0-2,4-5,57.1%,0-0,-,1,2,3,0,1,3,0,12,10
@ Amics Castello,11 nov 2015,P  79-78,10,1,1,28,3-4,1-3,57.1%,1-2,50.0%,1,0,1,1,0,1,0,10,7
vs San Pablo Burgos,7 nov 2015,P  66-73,11,4,2,30,1-3,2-7,30.0%,3-3,100.0%,2,2,4,2,2,4,0,11,8
@ Fibwi Palma,31 oct 2015,P  86-81,5,0,5,32,0-0,1-4,25.0%,2-2,100.0%,0,0,0,5,3,0,0,5,10
vs Rio Breogan,25 oct 2015,G  71-62,16,2,1,35,1-5,4-5,50.0%,2-2,100.0%,0,2,2,1,1,1,0,16,14
@ Ourense,17 oct 2015,P  68-62,9,4,0,31,0-2,3-6,37.5%,0-0,-,1,3,4,0,1,3,0,9,6
@ Melilla Ciudad Del Deporte 1,9 oct 2015,P  86-72,19,0,2,34,4-4,3-5,77.8%,2-2,100.0%,0,0,0,2,2,0,0,19,21
vs Súper Agropal Palencia,2 oct 2015,P  78-89,12,1,5,34,0-2,4-7,44.4%,0-0,-,0,1,1,5,2,1,0,12,14
