PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,15 abr 2016,P  87-75,2,3,0,18,1-3,0-4,14.3%,0-0,-,0,3,3,0,1,1,0,2,-1
vs Rio Breogan,8 abr 2016,P  72-90,0,0,1,8,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
@ Leyma Coruña,1 abr 2016,P  76-71,2,3,0,12,1-1,0-1,50.0%,0-0,-,1,2,3,0,0,0,0,2,4
vs Melilla Ciudad Del Deporte 1,26 mar 2016,P  73-85,4,0,1,12,2-3,0-1,50.0%,0-0,-,0,0,0,1,0,0,0,4,3
@ Súper Agropal Palencia,18 mar 2016,P  83-68,5,8,1,28,2-3,0-2,40.0%,1-1,100.0%,3,5,8,1,2,1,0,5,12
vs Hiopos Lleida,13 mar 2016,P  70-78,2,1,1,15,1-3,0-2,20.0%,0-0,-,0,1,1,1,2,0,0,2,2
@ Navarra,4 mar 2016,G  82-84,10,5,1,27,2-7,2-6,30.8%,0-0,-,3,2,5,1,0,1,0,10,6
@ Ourense,26 feb 2016,G  79-83,7,2,0,18,2-4,1-3,42.9%,0-0,-,0,2,2,0,0,0,0,7,5
vs Caceres,19 feb 2016,G  75-69,8,6,2,19,1-1,2-6,42.9%,0-0,-,0,6,6,2,1,1,0,8,12
@ Alimerka Oviedo,13 feb 2016,P  80-68,4,0,1,17,2-2,0-3,40.0%,0-0,-,0,0,0,1,0,0,0,4,2
vs Rioverde Clavijo,5 feb 2016,P  85-91,0,1,1,16,0-2,0-0,0.0%,0-0,-,0,1,1,1,1,0,1,0,2
@ C.B. Prat,23 ene 2016,G  79-94,9,4,0,27,1-2,2-4,50.0%,1-1,100.0%,0,4,4,0,1,3,0,9,8
vs Levitec Huesca,17 ene 2016,G  71-67,0,3,0,8,0-2,0-1,0.0%,0-0,-,2,1,3,0,0,0,0,0,0
@ Amics Castello,8 ene 2016,P  92-76,17,3,1,26,4-6,3-4,70.0%,0-0,-,0,3,3,1,2,0,0,17,20
vs San Pablo Burgos,3 ene 2016,P  64-79,2,2,1,14,0-2,0-3,0.0%,2-2,100.0%,1,1,2,1,0,0,0,2,0
vs Fibwi Palma,30 dic 2015,P  70-73,5,4,0,24,2-5,0-2,28.6%,1-2,50.0%,0,4,4,0,1,1,1,5,4
@ Rio Breogan,20 dic 2015,G  68-83,4,0,0,16,2-3,0-3,33.3%,0-0,-,0,0,0,0,0,5,0,4,-5
vs Leyma Coruña,16 dic 2015,P  76-88,0,0,0,6,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Melilla Ciudad Del Deporte 1,11 dic 2015,P  80-74,0,1,1,12,0-2,0-2,0.0%,0-0,-,1,0,1,1,0,1,0,0,-3
vs Súper Agropal Palencia,5 dic 2015,P  62-71,3,1,0,11,0-1,1-2,33.3%,0-0,-,0,1,1,0,0,2,0,3,0
@ Hiopos Lleida,28 nov 2015,P  77-71,4,0,0,7,0-0,1-3,33.3%,1-2,50.0%,0,0,0,0,0,0,0,4,1
vs Navarra,22 nov 2015,G  71-64,13,5,0,23,5-8,1-5,46.2%,0-0,-,1,4,5,0,1,1,0,13,11
vs Ourense,15 nov 2015,G  82-72,0,2,0,1,0-0,0-0,-,0-0,-,0,2,2,0,0,0,0,0,2
@ Caceres,11 nov 2015,G  60-74,0,0,0,5,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Alimerka Oviedo,6 nov 2015,P  73-90,5,0,3,13,1-2,1-3,40.0%,0-0,-,0,0,0,3,0,0,0,5,5
@ Rioverde Clavijo,30 oct 2015,G  79-89,5,2,0,20,1-2,1-1,66.7%,0-0,-,2,0,2,0,1,3,0,5,4
vs C.B. Prat,25 oct 2015,G  70-69,4,0,0,8,2-3,0-0,66.7%,0-0,-,0,0,0,0,0,2,0,4,1
@ Levitec Huesca,16 oct 2015,G  79-86,0,1,0,5,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Amics Castello,11 oct 2015,P  77-82,3,3,1,15,1-1,0-1,50.0%,1-2,50.0%,1,2,3,1,0,1,0,3,4
@ San Pablo Burgos,2 oct 2015,G  77-84,5,2,1,14,2-4,0-1,40.0%,1-2,50.0%,0,2,2,1,1,2,0,5,3
