PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Levitec Huesca,20 may 2022,G  96-60,8,4,0,18,1-1,2-2,100.0%,0-0,-,0,4,4,0,2,2,0,8,12
@ Gipuzkoa Basket,13 may 2022,P  70-63,0,2,0,14,0-0,0-1,0.0%,0-0,-,0,2,2,0,1,3,0,0,-1
vs Leyma Coruña,7 may 2022,G  83-79,6,7,0,22,3-3,0-0,100.0%,0-0,-,2,5,7,0,1,1,0,6,13
@ Coviran Granada,1 may 2022,P  89-75,4,2,1,19,2-2,0-1,66.7%,0-0,-,1,1,2,1,0,0,0,4,6
vs Real Valladolid,23 abr 2022,P  68-75,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Caceres,17 abr 2022,P  70-64,0,0,0,10,0-4,0-1,0.0%,0-0,-,0,0,0,0,0,0,1,0,-4
vs Almansa Con Afanion,9 abr 2022,P  85-88,7,6,1,24,3-3,0-3,50.0%,1-2,50.0%,5,1,6,1,1,2,0,7,9
@ Amics Castello,31 mar 2022,G  78-80,5,1,0,14,1-1,1-4,40.0%,0-0,-,0,1,1,0,1,1,0,5,3
vs Fibwi Palma,27 mar 2022,P  78-98,12,10,0,34,6-9,0-6,40.0%,0-0,-,7,3,10,0,2,4,0,12,11
@ Alimerka Oviedo,24 mar 2022,P  77-65,5,2,0,28,2-4,0-1,40.0%,1-1,100.0%,0,2,2,0,0,2,1,5,3
vs Biele ISB,20 mar 2022,G  96-78,11,6,1,20,4-8,0-2,40.0%,3-5,60.0%,2,4,6,1,2,3,2,11,11
@ HLA Alicante,16 mar 2022,P  73-63,12,5,2,31,1-2,2-4,50.0%,4-7,57.1%,0,5,5,2,4,1,0,12,16
vs Movistar Estudiantes,12 mar 2022,G  80-79,6,8,0,23,3-4,0-0,75.0%,0-0,-,3,5,8,0,0,0,0,6,13
@ Melilla Ciudad Del Deporte 1,6 mar 2022,P  77-71,10,3,1,27,1-2,2-5,42.9%,2-2,100.0%,0,3,3,1,0,1,0,10,9
@ Leyma Coruña,13 feb 2022,P  82-61,12,6,1,37,1-1,2-5,50.0%,4-6,66.7%,2,4,6,1,2,0,1,12,17
vs Basquet Girona,1 feb 2022,P  85-89,2,4,1,13,1-3,0-1,25.0%,0-0,-,1,3,4,1,0,0,1,2,5
@ Súper Agropal Palencia,28 ene 2022,G  74-83,6,8,0,21,3-6,0-0,50.0%,0-0,-,2,6,8,0,0,0,0,6,11
@ Levitec Huesca,23 ene 2022,G  80-89,14,6,1,20,2-3,3-6,55.6%,1-2,50.0%,0,6,6,1,1,1,0,14,16
@ Real Valladolid,19 ene 2022,G  71-95,10,5,1,18,2-2,2-4,66.7%,0-0,-,1,4,5,1,0,0,0,10,14
vs Gipuzkoa Basket,16 ene 2022,P  70-81,11,5,0,26,1-1,2-3,75.0%,3-4,75.0%,1,4,5,0,0,1,1,11,14
vs Coviran Granada,28 dic 2021,P  64-68,0,0,1,16,0-2,0-0,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Caceres,18 dic 2021,P  72-80,12,2,0,15,1-1,3-6,57.1%,1-2,50.0%,2,0,2,0,2,0,0,12,12
@ Almansa Con Afanion,11 dic 2021,G  75-90,4,6,0,26,2-2,0-1,66.7%,0-0,-,1,5,6,0,0,1,0,4,8
vs Amics Castello,5 dic 2021,P  84-88,20,4,0,23,4-5,3-6,63.6%,3-3,100.0%,2,2,4,0,2,1,0,20,21
@ Fibwi Palma,21 nov 2021,G  73-76,6,1,0,19,3-3,0-3,50.0%,0-0,-,0,1,1,0,0,1,0,6,3
@ Biele ISB,14 nov 2021,P  77-72,6,5,0,11,0-1,2-4,40.0%,0-0,-,1,4,5,0,0,0,0,6,8
vs HLA Alicante,10 nov 2021,G  89-77,9,5,0,21,3-3,1-3,66.7%,0-0,-,1,4,5,0,2,0,0,9,14
@ Movistar Estudiantes,7 nov 2021,P  73-72,3,5,0,14,0-1,1-2,33.3%,0-0,-,1,4,5,0,1,0,0,3,7
vs Melilla Ciudad Del Deporte 1,30 oct 2021,G  97-81,4,4,3,12,2-2,0-0,100.0%,0-0,-,1,3,4,3,0,0,0,4,11
vs Súper Agropal Palencia,9 oct 2021,P  72-76,5,2,0,24,2-3,0-3,33.3%,1-2,50.0%,1,1,2,0,0,1,0,5,1
