PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ RC COLA Drita,21 abr 2022,G  48-106,10,7,1,22,5-6,0-0,83.3%,0-0,-,2,5,7,1,1,3,3,10,18
vs Prizreni-16,15 abr 2022,G  104-76,13,9,2,30,6-6,0-0,100.0%,1-3,33.3%,3,6,9,2,0,0,0,13,22
@ KB Trepca Mitrovice,8 abr 2022,P  83-77,14,8,0,29,4-7,0-0,57.1%,6-9,66.7%,3,5,8,0,1,2,0,14,15
vs KB Rahoveci,2 abr 2022,G  78-67,10,5,1,27,4-7,0-0,57.1%,2-3,66.7%,4,1,5,1,0,1,1,10,12
@ Sigal Prishtina,26 mar 2022,P  93-74,17,11,0,38,6-12,0-0,50.0%,5-8,62.5%,4,7,11,0,1,2,1,17,19
vs Golden Eagle YLLI,18 mar 2022,P  66-80,19,7,1,40,7-12,0-0,58.3%,5-7,71.4%,3,4,7,1,0,1,1,19,20
vs KB Peja,12 mar 2022,P  61-76,13,11,2,35,4-8,0-0,50.0%,5-8,62.5%,5,6,11,2,0,1,1,13,19
vs RC COLA Drita,4 mar 2022,G  103-67,20,11,3,26,10-11,0-0,90.9%,0-0,-,2,9,11,3,0,2,1,20,32
@ Prizreni-16,17 feb 2022,P  78-73,17,6,0,39,8-14,0-0,57.1%,1-4,25.0%,3,3,6,0,0,4,1,17,11
@ KB Rahoveci,28 ene 2022,P  87-68,17,14,2,33,7-14,0-0,50.0%,3-4,75.0%,9,5,14,2,1,0,0,17,26
vs Lusitania Expert,23 ene 2022,G  79-66,4,4,1,17,1-1,0-0,100.0%,2-2,100.0%,1,3,4,1,0,1,1,4,9
vs Imortal Luzigas,19 ene 2022,G  76-68,13,7,1,18,5-7,0-0,71.4%,3-4,75.0%,4,3,7,1,1,2,2,13,19
@ Academica EFAPEL,15 ene 2022,G  87-91,13,7,1,24,5-7,0-0,71.4%,3-7,42.9%,3,4,7,1,1,1,0,13,15
@ UD Oliveirense,5 ene 2022,P  89-66,8,2,0,25,3-4,0-0,75.0%,2-4,50.0%,2,0,2,0,1,0,3,8,11
@ FC Porto,2 ene 2022,P  80-62,12,7,0,15,5-6,0-0,83.3%,2-4,50.0%,4,3,7,0,0,2,1,12,15
vs SL Benfica (M),22 dic 2021,P  79-86,8,1,1,22,3-4,0-0,75.0%,2-3,66.7%,1,0,1,1,2,3,0,8,7
@ Sporting CP,17 dic 2021,P  94-63,2,8,1,20,1-4,0-0,25.0%,0-0,-,3,5,8,1,0,4,1,2,5
@ Illiabum Clube,11 dic 2021,P  95-81,12,5,1,19,6-6,0-0,100.0%,0-0,-,4,1,5,1,0,1,1,12,18
vs CAB Madeira,4 dic 2021,P  84-98,12,5,1,32,4-7,0-0,57.1%,4-4,100.0%,2,3,5,1,1,3,1,12,14
vs CD Povoa,7 nov 2021,G  86-68,15,1,0,20,7-9,0-0,77.8%,1-1,100.0%,1,0,1,0,0,4,0,15,10
vs Melilla Ciudad Del Deporte 1,30 oct 2021,G  97-81,6,1,0,14,3-3,0-0,100.0%,0-0,-,1,0,1,0,0,0,0,6,7
@ Hiopos Lleida,22 oct 2021,P  89-80,6,1,0,11,3-3,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,6,7
vs Alimerka Oviedo,17 oct 2021,P  62-91,2,4,0,11,1-3,0-0,33.3%,0-0,-,3,1,4,0,0,1,0,2,3
@ Basquet Girona,13 oct 2021,P  82-63,6,1,0,15,2-3,0-0,66.7%,2-4,50.0%,1,0,1,0,2,1,1,6,6
vs Súper Agropal Palencia,9 oct 2021,P  72-76,5,2,0,12,2-4,0-0,50.0%,1-2,50.0%,1,1,2,0,1,1,0,5,4
