PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,15 abr 2016,G  77-82,2,2,0,4,1-1,0-1,50.0%,0-0,-,1,1,2,0,0,0,0,2,3
@ Fibwi Palma,3 abr 2016,G  69-76,0,1,0,11,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Rio Breogan,27 mar 2016,P  78-86,0,0,0,6,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
vs Melilla Ciudad Del Deporte 1,12 mar 2016,P  80-94,0,1,0,7,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ Súper Agropal Palencia,4 mar 2016,P  97-74,2,1,1,10,1-1,0-0,100.0%,0-0,-,0,1,1,1,0,0,0,2,4
vs Hiopos Lleida,27 feb 2016,G  76-68,3,3,0,8,0-0,1-1,100.0%,0-0,-,0,3,3,0,0,0,0,3,6
@ Ourense,22 ene 2016,G  65-69,2,0,0,2,0-0,0-0,-,2-2,100.0%,0,0,0,0,0,0,0,2,2
vs Rioverde Clavijo,16 ene 2016,P  59-73,5,0,0,6,1-2,1-1,66.7%,0-0,-,0,0,0,0,0,0,0,5,4
@ C.B. Prat,9 ene 2016,G  66-73,0,1,0,1,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs Amics Castello,30 dic 2015,G  75-71,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Rio Breogan,11 dic 2015,P  88-81,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Leyma Coruña,5 dic 2015,G  98-95,0,0,0,4,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Melilla Ciudad Del Deporte 1,27 nov 2015,P  95-65,4,3,1,16,2-3,0-3,33.3%,0-0,-,1,2,3,1,0,0,0,4,4
vs Súper Agropal Palencia,21 nov 2015,P  68-74,0,0,0,6,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-3
@ Hiopos Lleida,15 nov 2015,G  72-74,6,2,0,24,1-2,1-7,22.2%,1-2,50.0%,0,2,2,0,2,0,0,6,2
vs Navarra,11 nov 2015,G  72-63,6,2,0,20,0-1,2-2,66.7%,0-0,-,0,2,2,0,0,0,0,6,7
@ FC Barcelona II,6 nov 2015,G  73-90,5,2,0,23,1-1,1-4,40.0%,0-0,-,0,2,2,0,0,1,0,5,3
vs Caceres,31 oct 2015,G  82-78,3,1,0,12,0-2,1-2,25.0%,0-0,-,0,1,1,0,0,0,0,3,1
vs Ourense,24 oct 2015,G  76-68,2,0,0,7,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ Rioverde Clavijo,16 oct 2015,P  92-64,3,1,0,14,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,1,0,3,2
vs C.B. Prat,10 oct 2015,G  79-69,0,0,1,16,0-1,0-3,0.0%,0-0,-,0,0,0,1,3,1,0,0,-1
@ Levitec Huesca,2 oct 2015,P  77-75,2,0,0,5,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
