PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Surne Bilbao,22 may 2016,G  72-73,1,1,0,12,0-1,0-1,0.0%,1-3,33.3%,0,1,1,0,1,0,0,1,-1
vs Real Betis,15 may 2016,G  91-87,6,0,1,9,2-3,0-1,50.0%,2-2,100.0%,0,0,0,1,1,0,0,6,6
vs Dreamland Gran Canaria,17 abr 2016,P  87-96,0,0,1,2,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ Baskonia Vitoria-Gasteiz,10 abr 2016,P  100-71,7,2,0,16,2-3,0-1,50.0%,3-4,75.0%,1,1,2,0,0,1,0,7,5
vs Movistar Estudiantes,3 abr 2016,G  81-62,3,5,1,16,0-3,1-3,16.7%,0-0,-,1,4,5,1,0,1,0,3,3
@ Real Madrid,27 mar 2016,P  96-84,2,3,1,17,1-2,0-3,20.0%,0-0,-,0,3,3,1,1,1,0,2,2
vs La Laguna Tenerife,6 mar 2016,G  78-65,3,2,0,11,0-1,1-2,33.3%,0-0,-,1,1,2,0,0,1,0,3,2
vs FC Barcelona,28 feb 2016,P  76-87,2,3,0,7,1-1,0-1,50.0%,0-0,-,0,3,3,0,0,2,0,2,2
@ UCAM Murcia,14 feb 2016,P  110-102,0,2,0,4,0-1,0-0,0.0%,0-0,-,0,2,2,0,0,0,0,0,1
vs Joventut Badalona,7 feb 2016,G  94-83,1,3,0,11,0-0,0-0,-,1-2,50.0%,0,3,3,0,0,1,0,1,2
@ MoraBanc Andorra,30 ene 2016,P  91-81,8,2,0,18,1-3,2-5,37.5%,0-0,-,0,2,2,0,0,0,1,8,6
vs Fuenlabrada,24 ene 2016,P  79-80,7,1,0,9,1-1,1-4,40.0%,2-2,100.0%,0,1,1,0,1,0,1,7,7
@ Valencia Basket,16 ene 2016,P  81-74,4,0,2,12,1-1,0-3,25.0%,2-2,100.0%,0,0,0,2,0,0,0,4,3
vs Surne Bilbao,10 ene 2016,P  69-71,0,1,0,6,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Levitec Huesca,3 ene 2016,P  60-83,1,2,0,30,0-4,0-5,0.0%,1-1,100.0%,0,2,2,0,2,2,0,1,-6
vs Amics Castello,30 dic 2015,G  75-71,23,4,3,32,3-6,5-6,66.7%,2-3,66.7%,0,4,4,3,2,3,0,23,24
@ San Pablo Burgos,20 dic 2015,P  78-63,16,4,3,28,7-9,0-3,58.3%,2-2,100.0%,0,4,4,3,1,6,0,16,13
vs Fibwi Palma,16 dic 2015,G  81-74,21,7,3,32,6-9,2-5,57.1%,3-4,75.0%,1,6,7,3,2,0,0,21,26
@ Rio Breogan,11 dic 2015,P  88-81,19,4,2,32,4-7,2-4,54.5%,5-6,83.3%,0,4,4,2,1,0,1,19,21
vs Leyma Coruña,5 dic 2015,G  98-95,42,6,4,39,5-9,8-9,72.2%,8-8,100.0%,0,6,6,4,0,2,0,42,45
@ Melilla Ciudad Del Deporte 1,27 nov 2015,P  95-65,11,2,0,25,4-6,0-3,44.4%,3-4,75.0%,1,1,2,0,1,0,0,11,8
vs Súper Agropal Palencia,21 nov 2015,P  68-74,11,3,4,26,2-4,1-6,30.0%,4-5,80.0%,0,3,3,4,0,2,0,11,8
@ Hiopos Lleida,15 nov 2015,G  72-74,15,2,4,36,1-1,3-4,80.0%,4-4,100.0%,1,1,2,4,2,6,0,15,16
vs Navarra,11 nov 2015,G  72-63,18,7,2,30,3-7,4-5,58.3%,0-2,0.0%,2,5,7,2,0,2,1,18,19
@ FC Barcelona II,6 nov 2015,G  73-90,19,7,5,29,4-8,3-4,58.3%,2-3,66.7%,1,6,7,5,3,4,0,19,24
vs Caceres,31 oct 2015,G  82-78,17,2,1,26,3-6,3-7,46.2%,2-2,100.0%,0,2,2,1,1,3,0,17,11
vs Ourense,24 oct 2015,G  76-68,20,1,1,35,7-10,2-4,64.3%,0-0,-,0,1,1,1,4,4,0,20,17
@ Rioverde Clavijo,16 oct 2015,P  92-64,15,7,1,28,5-7,1-3,60.0%,2-5,40.0%,1,6,7,1,0,4,1,15,13
vs C.B. Prat,10 oct 2015,G  79-69,19,8,2,35,7-10,1-2,66.7%,2-2,100.0%,2,6,8,2,3,2,2,19,28
@ Levitec Huesca,2 oct 2015,P  77-75,17,6,3,27,7-10,1-2,66.7%,0-0,-,0,6,6,3,2,2,1,17,23
