PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,15 abr 2016,G  77-82,6,3,0,19,3-3,0-0,100.0%,0-0,-,0,3,3,0,1,2,0,6,8
vs San Pablo Burgos,8 abr 2016,G  80-76,4,3,0,16,1-3,0-0,33.3%,2-2,100.0%,0,3,3,0,0,1,0,4,4
@ Fibwi Palma,3 abr 2016,G  69-76,2,0,0,3,1-2,0-0,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Rio Breogan,27 mar 2016,P  78-86,1,3,1,18,0-1,0-0,0.0%,1-2,50.0%,0,3,3,1,0,0,0,1,3
@ Leyma Coruña,19 mar 2016,G  76-85,6,7,0,27,2-4,0-0,50.0%,2-2,100.0%,3,4,7,0,0,0,0,6,11
@ Súper Agropal Palencia,4 mar 2016,P  97-74,7,8,1,27,3-5,0-0,60.0%,1-2,50.0%,3,5,8,1,1,1,1,7,14
vs Hiopos Lleida,27 feb 2016,G  76-68,6,5,0,24,3-5,0-0,60.0%,0-0,-,1,4,5,0,0,0,0,6,9
@ Navarra,19 feb 2016,P  89-88,4,3,1,23,1-3,0-0,33.3%,2-4,50.0%,1,2,3,1,0,1,0,4,3
vs FC Barcelona II,13 feb 2016,G  80-68,4,5,1,16,2-5,0-0,40.0%,0-0,-,2,3,5,1,1,0,0,4,8
@ Caceres,5 feb 2016,G  76-83,4,8,0,24,2-6,0-0,33.3%,0-1,0.0%,3,5,8,0,2,0,0,4,9
@ Ourense,22 ene 2016,G  65-69,10,8,0,19,5-7,0-0,71.4%,0-2,0.0%,3,5,8,0,1,0,0,10,15
@ C.B. Prat,9 ene 2016,G  66-73,3,10,0,16,1-8,0-0,12.5%,1-2,50.0%,6,4,10,0,1,0,0,3,6
vs Levitec Huesca,3 ene 2016,P  60-83,4,2,0,15,2-3,0-0,66.7%,0-0,-,1,1,2,0,0,0,0,4,5
vs Amics Castello,30 dic 2015,G  75-71,0,4,0,17,0-3,0-0,0.0%,0-0,-,1,3,4,0,1,1,0,0,1
@ San Pablo Burgos,20 dic 2015,P  78-63,0,4,0,22,0-2,0-0,0.0%,0-0,-,0,4,4,0,0,0,0,0,2
vs Fibwi Palma,16 dic 2015,G  81-74,3,7,0,25,1-4,0-0,25.0%,1-2,50.0%,2,5,7,0,0,1,0,3,5
@ Rio Breogan,11 dic 2015,P  88-81,2,0,1,15,1-4,0-0,25.0%,0-4,0.0%,0,0,0,1,0,2,0,2,-6
vs Leyma Coruña,5 dic 2015,G  98-95,4,1,0,14,2-3,0-0,66.7%,0-0,-,1,0,1,0,1,0,0,4,5
vs Ourense,24 oct 2015,G  76-68,4,9,0,27,2-4,0-0,50.0%,0-0,-,5,4,9,0,0,4,0,4,7
@ Rioverde Clavijo,16 oct 2015,P  92-64,6,4,1,20,3-7,0-0,42.9%,0-0,-,1,3,4,1,0,4,0,6,3
