PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,15 abr 2016,G  77-82,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs San Pablo Burgos,8 abr 2016,G  80-76,2,0,0,10,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Rio Breogan,27 mar 2016,P  78-86,0,1,0,3,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Hiopos Lleida,27 feb 2016,G  76-68,0,0,0,4,0-1,0-3,0.0%,0-0,-,0,0,0,0,0,0,0,0,-4
@ Navarra,19 feb 2016,P  89-88,2,3,0,15,1-1,0-2,33.3%,0-0,-,1,2,3,0,1,0,0,2,4
vs FC Barcelona II,13 feb 2016,G  80-68,5,3,1,19,1-1,1-4,40.0%,0-0,-,0,3,3,1,0,0,0,5,6
@ Caceres,5 feb 2016,G  76-83,2,3,1,11,1-2,0-2,25.0%,0-0,-,1,2,3,1,1,1,0,2,3
vs Rioverde Clavijo,16 ene 2016,P  59-73,0,5,0,16,0-1,0-3,0.0%,0-0,-,1,4,5,0,0,0,0,0,1
@ C.B. Prat,9 ene 2016,G  66-73,14,4,0,20,2-4,3-4,62.5%,1-2,50.0%,1,3,4,0,0,1,0,14,13
vs Levitec Huesca,3 ene 2016,P  60-83,5,2,1,14,1-2,1-3,40.0%,0-0,-,0,2,2,1,1,2,0,5,4
vs Amics Castello,30 dic 2015,G  75-71,11,1,0,18,3-5,1-4,44.4%,2-3,66.7%,0,1,1,0,1,3,2,11,6
@ San Pablo Burgos,20 dic 2015,P  78-63,3,3,0,15,1-2,0-1,33.3%,1-2,50.0%,2,1,3,0,0,2,0,3,1
vs Fibwi Palma,16 dic 2015,G  81-74,0,0,0,5,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Rio Breogan,11 dic 2015,P  88-81,0,1,0,6,0-2,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-2
vs Leyma Coruña,5 dic 2015,G  98-95,4,3,2,17,2-4,0-2,33.3%,0-0,-,1,2,3,2,1,0,0,4,6
@ Melilla Ciudad Del Deporte 1,27 nov 2015,P  95-65,0,0,0,12,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Súper Agropal Palencia,21 nov 2015,P  68-74,2,8,1,28,1-2,0-4,16.7%,0-0,-,2,6,8,1,0,1,0,2,5
@ Hiopos Lleida,15 nov 2015,G  72-74,21,6,1,26,3-5,4-9,50.0%,3-3,100.0%,3,3,6,1,1,2,0,21,20
vs Navarra,11 nov 2015,G  72-63,4,1,0,20,2-4,0-3,28.6%,0-0,-,0,1,1,0,2,0,0,4,2
@ FC Barcelona II,6 nov 2015,G  73-90,6,3,1,25,3-5,0-1,50.0%,0-0,-,1,2,3,1,0,0,0,6,7
vs Caceres,31 oct 2015,G  82-78,11,3,1,16,2-2,1-1,100.0%,4-5,80.0%,1,2,3,1,0,0,0,11,14
vs Ourense,24 oct 2015,G  76-68,6,3,0,11,1-1,1-2,66.7%,1-2,50.0%,1,2,3,0,0,0,0,6,7
@ Rioverde Clavijo,16 oct 2015,P  92-64,7,3,2,19,0-2,1-3,20.0%,4-4,100.0%,1,2,3,2,1,1,0,7,8
vs C.B. Prat,10 oct 2015,G  79-69,0,0,0,8,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,1,0,0
@ Levitec Huesca,2 oct 2015,P  77-75,6,1,0,15,0-0,2-3,66.7%,0-0,-,0,1,1,0,0,0,1,6,7
