PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,27 abr 2018,P  74-62,7,4,5,28,0-0,1-5,20.0%,4-4,100.0%,0,4,4,5,1,2,0,7,11
vs FC Barcelona II,20 abr 2018,P  73-87,8,2,6,23,0-1,2-3,50.0%,2-2,100.0%,0,2,2,6,4,3,0,8,15
@ BAXI Manresa,15 abr 2018,P  78-75,6,6,7,28,0-4,2-2,33.3%,0-0,-,0,6,6,7,1,1,0,6,15
vs Súper Agropal Palencia,6 abr 2018,P  67-72,14,2,4,26,3-5,2-4,55.6%,2-2,100.0%,0,2,2,4,4,1,0,14,19
@ Amics Castello,1 abr 2018,G  97-98,6,2,7,23,1-2,1-1,66.7%,1-1,100.0%,0,2,2,7,2,2,0,6,14
vs Melilla Ciudad Del Deporte 1,25 mar 2018,G  95-70,13,3,7,22,0-1,3-5,50.0%,4-4,100.0%,0,3,3,7,0,1,0,13,19
@ Caceres,21 mar 2018,G  64-92,7,2,10,23,2-2,1-4,50.0%,0-0,-,0,2,2,10,1,1,0,7,16
vs Hiopos Lleida,16 mar 2018,G  75-60,13,1,9,31,2-3,2-4,57.1%,3-3,100.0%,1,0,1,9,1,3,0,13,18
@ C.B. Prat,10 mar 2018,P  67-57,4,3,4,28,2-4,0-0,50.0%,0-0,-,0,3,3,4,1,3,0,4,7
@ Araberri Basket Club,3 mar 2018,P  83-81,9,4,7,31,2-3,1-5,37.5%,2-4,50.0%,0,4,4,7,0,5,0,9,8
vs Ourense,23 feb 2018,P  81-93,8,4,9,28,0-3,1-6,11.1%,5-5,100.0%,0,4,4,9,2,1,0,8,14
@ Alimerka Oviedo,17 feb 2018,P  74-63,3,5,4,26,0-2,1-2,25.0%,0-0,-,0,5,5,4,1,1,0,3,9
vs Leyma Coruña,9 feb 2018,G  94-84,11,2,10,32,0-3,2-3,33.3%,5-6,83.3%,0,2,2,10,2,2,0,11,18
@ Biele ISB,28 ene 2018,P  73-67,7,4,7,33,1-2,1-3,40.0%,2-2,100.0%,0,4,4,7,1,1,0,7,15
vs Rioverde Clavijo,23 ene 2018,P  87-92,16,4,9,31,3-5,2-3,62.5%,4-4,100.0%,2,2,4,9,3,2,0,16,27
@ Rio Breogan,19 ene 2018,P  96-74,8,1,9,26,2-3,0-2,40.0%,4-4,100.0%,0,1,1,9,1,3,0,8,13
vs Levitec Huesca,12 ene 2018,G  83-75,8,3,4,18,0-0,1-2,50.0%,5-6,83.3%,0,3,3,4,2,2,0,8,13
vs Fibwi Palma,7 ene 2018,P  84-89,4,3,7,19,0-0,0-1,0.0%,4-4,100.0%,0,3,3,7,0,4,0,4,9
@ FC Barcelona II,29 dic 2017,G  75-84,6,4,5,22,0-0,1-4,25.0%,3-4,75.0%,1,3,4,5,0,1,0,6,10
vs BAXI Manresa,22 dic 2017,P  65-74,0,3,3,17,0-0,0-0,-,0-0,-,0,3,3,3,0,1,0,0,5
@ Súper Agropal Palencia,15 dic 2017,P  76-73,9,2,3,22,1-4,1-2,33.3%,4-6,66.7%,1,1,2,3,3,1,0,9,10
vs Amics Castello,10 dic 2017,G  90-73,5,7,9,28,1-2,0-2,25.0%,3-3,100.0%,0,7,7,9,2,1,0,5,19
@ Melilla Ciudad Del Deporte 1,3 dic 2017,P  79-62,2,2,8,26,1-2,0-1,33.3%,0-0,-,0,2,2,8,4,4,0,2,10
vs Caceres,28 nov 2017,G  85-65,2,5,7,19,1-1,0-4,20.0%,0-0,-,0,5,5,7,4,3,0,2,11
@ Hiopos Lleida,24 nov 2017,G  71-81,10,2,5,29,2-2,2-2,100.0%,0-0,-,0,2,2,5,0,0,0,10,17
vs C.B. Prat,17 nov 2017,P  59-65,2,4,6,24,0-0,0-4,0.0%,2-2,100.0%,0,4,4,6,1,2,0,2,7
vs Araberri Basket Club,10 nov 2017,G  106-85,3,3,3,22,0-1,1-2,33.3%,0-0,-,0,3,3,3,0,0,0,3,7
@ Ourense,4 nov 2017,G  65-72,12,1,4,27,2-3,2-2,80.0%,2-2,100.0%,0,1,1,4,2,0,0,12,18
vs Rio Breogan,1 nov 2017,P  84-85,8,3,4,22,1-1,2-5,50.0%,0-0,-,0,3,3,4,1,1,0,8,12
vs Alimerka Oviedo,27 oct 2017,G  91-86,5,2,9,25,0-0,1-3,33.3%,2-2,100.0%,0,2,2,9,2,1,0,5,15
@ Rioverde Clavijo,10 oct 2017,P  85-72,0,1,7,25,0-0,0-0,-,0-0,-,0,1,1,7,2,5,0,0,5
@ Levitec Huesca,29 sept 2017,G  63-67,5,7,6,29,1-2,0-0,50.0%,3-4,75.0%,1,6,7,6,2,2,0,5,16
