PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Gipuzkoa Basket,7 may 2023,P  64-63,3,1,2,22,0-3,1-6,11.1%,0-0,-,0,1,1,2,0,0,0,3,-2
vs MoraBanc Andorra,29 abr 2023,P  63-79,6,2,1,17,0-0,2-6,33.3%,0-0,-,0,2,2,1,0,3,0,6,2
@ HLA Alicante,21 abr 2023,P  78-69,4,1,5,17,0-1,1-5,16.7%,1-2,50.0%,0,1,1,5,1,0,0,4,5
@ Ourense,15 abr 2023,G  62-67,7,2,0,4,1-2,1-3,40.0%,2-2,100.0%,1,1,2,0,0,0,0,7,6
vs Almansa Con Afanion,9 abr 2023,G  98-88,12,3,4,28,3-4,1-6,40.0%,3-4,75.0%,1,2,3,4,0,2,0,12,10
@ Real Valladolid,5 abr 2023,P  89-72,11,1,0,12,0-0,2-3,66.7%,5-6,83.3%,0,1,1,0,0,2,0,11,8
vs Melilla Ciudad Del Deporte 1,1 abr 2023,P  69-78,8,2,3,22,1-3,2-6,33.3%,0-0,-,0,2,2,3,2,2,0,8,7
@ Leyma Coruña,24 mar 2023,P  87-62,5,1,3,24,0-0,1-4,25.0%,2-2,100.0%,0,1,1,3,1,4,0,5,3
vs Movistar Estudiantes,18 mar 2023,G  68-66,3,2,1,18,0-0,0-3,0.0%,3-4,75.0%,0,2,2,1,1,1,0,3,2
@ Hiopos Lleida,10 mar 2023,P  76-65,10,2,1,19,0-1,2-5,33.3%,4-5,80.0%,0,2,2,1,0,0,0,10,8
vs Biele ISB,5 mar 2023,G  84-78,8,2,2,13,1-3,2-4,42.9%,0-0,-,0,2,2,2,1,2,0,8,7
@ San Pablo Burgos,18 feb 2023,P  89-64,8,4,0,22,1-3,1-4,28.6%,3-4,75.0%,0,4,4,0,0,2,0,8,4
vs Súper Agropal Palencia,4 feb 2023,P  56-67,0,2,1,5,0-0,0-0,-,0-0,-,1,1,2,1,0,1,0,0,2
vs Albacete,27 ene 2023,G  63-57,5,2,2,19,0-0,1-5,20.0%,2-2,100.0%,0,2,2,2,1,3,0,5,3
vs Grupo Alega Cantabria,21 ene 2023,P  62-69,2,1,1,15,1-2,0-3,20.0%,0-0,-,0,1,1,1,2,3,0,2,-1
@ Amics Castello,13 ene 2023,P  75-71,16,1,4,24,2-3,4-9,50.0%,0-0,-,0,1,1,4,2,2,0,16,15
vs Gipuzkoa Basket,7 ene 2023,P  71-86,17,1,3,20,1-4,5-8,50.0%,0-1,0.0%,1,0,1,3,0,1,0,17,13
@ MoraBanc Andorra,29 dic 2022,P  79-60,4,2,2,15,0-1,1-4,20.0%,1-2,50.0%,1,1,2,2,0,1,1,4,3
vs HLA Alicante,22 dic 2022,P  68-69,2,1,2,17,0-0,0-3,0.0%,2-3,66.7%,0,1,1,2,1,1,0,2,1
vs Ourense,17 dic 2022,G  75-58,2,0,1,10,0-0,0-2,0.0%,2-2,100.0%,0,0,0,1,0,1,0,2,0
@ Almansa Con Afanion,10 dic 2022,G  94-101,8,0,3,22,2-3,1-3,50.0%,1-2,50.0%,0,0,0,3,0,2,0,8,5
vs Real Valladolid,6 dic 2022,P  64-81,4,1,1,13,2-4,0-3,28.6%,0-0,-,0,1,1,1,2,0,0,4,3
@ Melilla Ciudad Del Deporte 1,2 dic 2022,G  67-70,9,0,1,23,3-4,1-8,33.3%,0-1,0.0%,0,0,0,1,2,1,0,9,2
vs Leyma Coruña,27 nov 2022,G  93-83,5,2,0,13,1-3,1-3,33.3%,0-0,-,0,2,2,0,1,2,1,5,3
@ Movistar Estudiantes,20 nov 2022,P  90-60,0,1,2,11,0-3,0-0,0.0%,0-0,-,0,1,1,2,0,0,0,0,0
vs Hiopos Lleida,5 nov 2022,P  68-84,3,1,1,19,0-2,1-2,25.0%,0-0,-,0,1,1,1,1,2,0,3,1
@ Biele ISB,30 oct 2022,P  94-85,6,1,1,9,0-0,2-4,50.0%,0-0,-,0,1,1,1,0,1,0,6,5
vs San Pablo Burgos,22 oct 2022,P  59-70,10,3,1,36,1-1,2-10,27.3%,2-2,100.0%,1,2,3,1,2,2,0,10,6
@ Súper Agropal Palencia,16 oct 2022,P  88-63,9,2,2,30,1-5,2-10,20.0%,1-3,33.3%,0,2,2,2,1,4,0,9,-4
vs Caceres,11 oct 2022,P  68-71,11,4,2,35,1-5,3-11,25.0%,0-0,-,1,3,4,2,1,3,0,11,3
@ Albacete,8 oct 2022,P  88-42,5,1,3,28,1-3,1-7,20.0%,0-0,-,0,1,1,3,2,3,0,5,0
