PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ San Pablo Burgos,18 feb 2023,P  89-64,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Súper Agropal Palencia,4 feb 2023,P  56-67,2,5,0,22,1-5,0-1,16.7%,0-0,-,1,4,5,0,1,1,0,2,2
@ Caceres,1 feb 2023,P  70-68,0,2,0,4,0-2,0-0,0.0%,0-0,-,0,2,2,0,0,0,0,0,0
vs Albacete,27 ene 2023,G  63-57,11,7,1,31,4-8,1-1,55.6%,0-0,-,2,5,7,1,2,1,2,11,18
vs Grupo Alega Cantabria,21 ene 2023,P  62-69,16,3,2,25,4-9,2-4,46.2%,2-2,100.0%,3,0,3,2,0,1,1,16,14
@ Amics Castello,13 ene 2023,P  75-71,2,1,0,14,1-4,0-0,25.0%,0-0,-,1,0,1,0,0,0,0,2,0
@ MoraBanc Andorra,29 dic 2022,P  79-60,8,2,0,27,1-4,2-2,50.0%,0-0,-,1,1,2,0,0,3,0,8,4
vs HLA Alicante,22 dic 2022,P  68-69,8,4,0,22,3-4,0-3,42.9%,2-2,100.0%,2,2,4,0,2,1,0,8,9
vs Ourense,17 dic 2022,G  75-58,11,3,0,22,2-3,2-5,50.0%,1-2,50.0%,1,2,3,0,3,1,0,11,11
@ Almansa Con Afanion,10 dic 2022,G  94-101,13,4,4,32,3-8,1-3,36.4%,4-4,100.0%,0,4,4,4,1,1,0,13,14
vs Real Valladolid,6 dic 2022,P  64-81,13,2,0,26,5-5,1-5,60.0%,0-0,-,1,1,2,0,0,2,0,13,9
@ Melilla Ciudad Del Deporte 1,2 dic 2022,G  67-70,6,8,2,28,1-3,0-1,25.0%,4-4,100.0%,1,7,8,2,3,2,0,6,14
vs Leyma Coruña,27 nov 2022,G  93-83,13,4,3,26,5-6,0-0,83.3%,3-3,100.0%,1,3,4,3,1,1,0,13,19
@ Movistar Estudiantes,20 nov 2022,P  90-60,6,3,0,17,3-3,0-1,75.0%,0-0,-,0,3,3,0,0,2,0,6,6
vs Hiopos Lleida,5 nov 2022,P  68-84,14,5,1,28,3-4,2-8,41.7%,2-2,100.0%,1,4,5,1,0,0,0,14,13
@ Biele ISB,30 oct 2022,P  94-85,6,1,0,19,1-2,1-3,40.0%,1-2,50.0%,0,1,1,0,1,2,0,6,2
@ Albacete,8 oct 2022,P  88-42,1,0,0,18,0-7,0-3,0.0%,1-2,50.0%,0,0,0,0,0,1,0,1,-11
