PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Grupo Alega Cantabria,19 may 2023,G  76-90,23,3,2,26,3-4,5-11,53.3%,2-2,100.0%,0,3,3,2,1,0,0,23,22
vs Amics Castello,13 may 2023,G  83-66,6,1,1,12,0-1,2-4,40.0%,0-0,-,1,0,1,1,1,0,0,6,6
@ Gipuzkoa Basket,7 may 2023,P  64-63,5,4,0,18,1-1,1-4,40.0%,0-0,-,1,3,4,0,0,0,0,5,6
vs MoraBanc Andorra,29 abr 2023,P  63-79,3,0,0,14,0-1,0-1,0.0%,3-5,60.0%,0,0,0,0,0,0,0,3,-1
@ HLA Alicante,21 abr 2023,P  78-69,5,3,0,6,1-2,1-1,66.7%,0-0,-,2,1,3,0,0,1,0,5,6
@ Ourense,15 abr 2023,G  62-67,5,5,0,14,2-2,0-4,33.3%,1-1,100.0%,1,4,5,0,0,0,0,5,6
vs Almansa Con Afanion,9 abr 2023,G  98-88,0,1,0,8,0-0,0-1,0.0%,0-0,-,1,0,1,0,0,0,0,0,0
@ Real Valladolid,5 abr 2023,P  89-72,10,2,0,24,1-3,2-5,37.5%,2-3,66.7%,0,2,2,0,0,0,0,10,6
vs Melilla Ciudad Del Deporte 1,1 abr 2023,P  69-78,3,0,0,10,0-1,1-3,25.0%,0-0,-,0,0,0,0,0,1,0,3,-1
vs Movistar Estudiantes,18 mar 2023,G  68-66,0,2,1,8,0-0,0-1,0.0%,0-0,-,0,2,2,1,0,0,0,0,2
vs Biele ISB,5 mar 2023,G  84-78,8,0,1,15,0-0,2-6,33.3%,2-2,100.0%,0,0,0,1,1,0,0,8,6
@ San Pablo Burgos,18 feb 2023,P  89-64,0,0,0,9,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Súper Agropal Palencia,4 feb 2023,P  56-67,2,0,0,17,0-1,0-2,0.0%,2-2,100.0%,0,0,0,0,0,2,0,2,-3
@ Caceres,1 feb 2023,P  70-68,2,2,1,23,1-1,0-5,16.7%,0-0,-,0,2,2,1,1,1,0,2,0
vs Albacete,27 ene 2023,G  63-57,0,3,0,17,0-2,0-3,0.0%,0-0,-,1,2,3,0,0,0,0,0,-2
vs Grupo Alega Cantabria,21 ene 2023,P  62-69,10,4,0,33,1-1,2-6,42.9%,2-2,100.0%,2,2,4,0,2,1,0,10,11
@ Amics Castello,13 ene 2023,P  75-71,3,6,0,22,0-3,1-3,16.7%,0-0,-,0,6,6,0,2,0,0,3,6
vs Gipuzkoa Basket,7 ene 2023,P  71-86,5,2,0,27,1-2,1-5,28.6%,0-0,-,0,2,2,0,1,1,0,5,2
@ MoraBanc Andorra,29 dic 2022,P  79-60,8,2,0,26,1-2,2-5,42.9%,0-1,0.0%,1,1,2,0,0,3,0,8,2
vs HLA Alicante,22 dic 2022,P  68-69,3,1,0,20,0-0,1-4,25.0%,0-0,-,0,1,1,0,0,0,0,3,1
vs Ourense,17 dic 2022,G  75-58,23,5,0,29,1-1,4-7,62.5%,9-10,90.0%,0,5,5,0,1,2,1,23,24
@ Almansa Con Afanion,10 dic 2022,G  94-101,3,0,1,12,0-1,1-2,33.3%,0-0,-,0,0,0,1,0,0,0,3,2
vs Real Valladolid,6 dic 2022,P  64-81,3,2,2,26,0-2,1-5,14.3%,0-0,-,1,1,2,2,0,1,0,3,0
@ Melilla Ciudad Del Deporte 1,2 dic 2022,G  67-70,2,2,0,13,1-3,0-1,25.0%,0-0,-,1,1,2,0,0,0,0,2,1
vs Leyma Coruña,27 nov 2022,G  93-83,11,2,0,32,0-2,3-4,50.0%,2-2,100.0%,1,1,2,0,1,2,0,11,9
@ Movistar Estudiantes,20 nov 2022,P  90-60,6,4,3,29,1-2,1-5,28.6%,1-2,50.0%,0,4,4,3,3,2,0,6,8
vs Hiopos Lleida,5 nov 2022,P  68-84,15,4,0,29,0-1,5-12,38.5%,0-0,-,2,2,4,0,1,0,0,15,12
@ Biele ISB,30 oct 2022,P  94-85,13,9,0,31,3-4,1-8,33.3%,4-4,100.0%,2,7,9,0,3,0,0,13,17
vs San Pablo Burgos,22 oct 2022,P  59-70,12,4,0,30,0-0,3-7,42.9%,3-3,100.0%,0,4,4,0,2,0,1,12,15
