PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Independiente,21 may 2024,G  90-103,12,10,0,18,5-5,0-0,100.0%,2-3,66.7%,4,6,10,0,0,0,0,12,21
@ Instituto Cordoba,19 may 2024,P  83-59,3,1,0,16,1-3,0-0,33.3%,1-2,50.0%,0,1,1,0,0,1,1,3,1
@ Olimpico LB,17 may 2024,P  69-65,6,1,0,8,3-4,0-0,75.0%,0-1,0.0%,1,0,1,0,0,0,0,6,5
vs Quimsa,10 may 2024,P  82-83,4,4,0,17,1-3,0-0,33.3%,2-4,50.0%,1,3,4,0,0,0,2,4,6
vs Gimnasia Indalo,8 may 2024,P  69-102,8,8,1,20,2-6,0-0,33.3%,4-8,50.0%,5,3,8,1,1,0,1,8,11
vs Regatas Corrientes,4 may 2024,G  86-60,12,9,0,23,4-11,0-0,36.4%,4-4,100.0%,5,4,9,0,0,0,0,12,14
vs Riachuelo,2 may 2024,G  87-79,15,6,0,18,7-9,0-0,77.8%,1-2,50.0%,4,2,6,0,2,1,0,15,19
@ Ferro Carril Oeste,26 abr 2024,P  84-79,4,4,0,13,0-3,0-0,0.0%,4-4,100.0%,1,3,4,0,1,2,0,4,4
@ Penarol Mar de Plata,19 abr 2024,P  99-56,12,6,0,26,5-11,0-0,45.5%,2-2,100.0%,1,5,6,0,0,0,0,12,12
@ Comunicaciones,11 abr 2024,G  63-67,8,8,0,15,4-7,0-0,57.1%,0-0,-,1,7,8,0,0,1,0,8,12
@ Union Santa Fe,9 abr 2024,P  98-96,16,7,0,18,7-11,0-0,63.6%,2-2,100.0%,4,3,7,0,0,1,0,16,18
@ San Lorenzo,5 abr 2024,P  72-62,6,4,1,18,3-6,0-0,50.0%,0-0,-,1,3,4,1,0,1,0,6,7
@ Obras Sanitarias,28 mar 2024,P  90-85,7,3,0,12,3-7,0-0,42.9%,1-1,100.0%,1,2,3,0,0,1,0,7,5
vs Boca Juniors,23 mar 2024,G  82-69,3,6,0,12,0-2,0-0,0.0%,3-4,75.0%,2,4,6,0,0,0,0,3,6
@ Zarate Basket,18 mar 2024,G  40-72,3,3,0,10,0-1,0-0,0.0%,3-4,75.0%,1,2,3,0,1,2,0,3,3
vs San Martin Corrientes,6 mar 2024,G  73-72,8,4,1,17,2-7,0-0,28.6%,4-4,100.0%,1,3,4,1,1,1,0,8,8
vs Atletico Argentino de Junin,3 mar 2024,P  90-92,9,7,0,15,3-6,0-0,50.0%,3-3,100.0%,2,5,7,0,0,0,0,9,13
vs Obera Tennis Club,28 feb 2024,G  83-75,12,4,0,14,4-4,0-0,100.0%,4-6,66.7%,0,4,4,0,0,0,0,12,14
vs La Union de Formosa,13 feb 2024,G  85-78,11,5,1,19,4-7,0-0,57.1%,3-6,50.0%,3,2,5,1,1,1,0,11,11
@ Quimsa,3 feb 2024,P  93-84,6,2,0,18,2-6,0-0,33.3%,2-2,100.0%,2,0,2,0,1,2,0,6,3
@ Riachuelo,1 feb 2024,G  72-76,6,4,2,16,2-6,0-0,33.3%,2-2,100.0%,1,3,4,2,0,1,0,6,7
vs Penarol Mar de Plata,18 ene 2024,G  87-86,10,3,2,18,4-9,0-0,44.4%,2-3,66.7%,1,2,3,2,0,0,1,10,10
vs Ferro Carril Oeste,14 ene 2024,P  72-80,8,5,0,14,3-6,0-0,50.0%,2-2,100.0%,2,3,5,0,0,2,0,8,8
@ Gimnasia Indalo,9 ene 2024,P  102-69,6,7,0,22,2-6,0-0,33.3%,2-2,100.0%,2,5,7,0,0,3,0,6,6
@ Grupo Alega Cantabria,28 oct 2023,P  75-63,8,2,0,11,4-6,0-0,66.7%,0-0,-,0,2,2,0,0,3,1,8,6
vs UBU Tizona Burgos,20 oct 2023,P  66-86,2,2,0,10,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,3,0,2,0
@ San Pablo Burgos,14 oct 2023,P  79-66,7,3,0,19,2-5,0-0,40.0%,3-4,75.0%,2,1,3,0,0,1,0,7,5
vs Gipuzkoa Basket,6 oct 2023,G  75-68,0,4,1,8,0-2,0-0,0.0%,0-0,-,3,1,4,1,0,1,0,0,2
