PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,15 abr 2016,P  100-86,13,6,1,21,4-6,0-0,66.7%,5-7,71.4%,3,3,6,1,0,1,0,13,15
vs Melilla Ciudad Del Deporte 1,8 abr 2016,P  64-71,10,8,0,27,4-9,0-0,44.4%,2-2,100.0%,4,4,8,0,2,0,0,10,15
@ Súper Agropal Palencia,1 abr 2016,P  76-65,15,7,0,23,6-9,0-1,60.0%,3-4,75.0%,3,4,7,0,0,0,2,15,19
@ Ourense,23 mar 2016,P  84-69,10,2,0,24,4-6,0-0,66.7%,2-2,100.0%,2,0,2,0,4,1,0,10,13
vs Navarra,18 mar 2016,G  80-70,11,6,1,23,4-5,0-0,80.0%,3-5,60.0%,0,6,6,1,2,3,2,11,16
@ FC Barcelona II,13 mar 2016,G  70-78,12,7,1,22,6-10,0-0,60.0%,0-0,-,4,3,7,1,1,2,1,12,16
vs Caceres,4 mar 2016,G  77-60,8,5,1,29,4-13,0-0,30.8%,0-0,-,3,2,5,1,0,1,1,8,5
@ Alimerka Oviedo,27 feb 2016,P  76-68,10,4,0,27,4-8,0-0,50.0%,2-6,33.3%,3,1,4,0,0,1,0,10,5
vs Rioverde Clavijo,19 feb 2016,P  62-72,8,9,0,29,3-13,0-0,23.1%,2-2,100.0%,3,6,9,0,2,3,3,8,9
@ C.B. Prat,13 feb 2016,P  72-66,21,12,1,30,7-14,0-0,50.0%,7-8,87.5%,6,6,12,1,0,1,2,21,27
vs Levitec Huesca,5 feb 2016,P  58-76,17,4,0,30,7-10,0-0,70.0%,3-4,75.0%,2,2,4,0,4,1,0,17,20
@ Amics Castello,22 ene 2016,P  85-65,5,11,0,20,2-8,0-0,25.0%,1-4,25.0%,5,6,11,0,0,2,1,5,6
vs San Pablo Burgos,15 ene 2016,G  91-84,20,13,2,31,8-13,0-0,61.5%,4-11,36.4%,8,5,13,2,0,0,3,20,26
@ Fibwi Palma,10 ene 2016,G  65-71,3,2,0,15,1-4,0-0,25.0%,1-2,50.0%,2,0,2,0,0,0,0,3,1
vs Rio Breogan,6 ene 2016,P  72-79,9,5,0,24,3-9,0-0,33.3%,3-5,60.0%,2,3,5,0,0,3,1,9,4
vs Leyma Coruña,30 dic 2015,P  82-85,17,6,0,25,6-12,0-0,50.0%,5-6,83.3%,3,3,6,0,1,0,1,17,18
@ Zornotza,12 dic 2015,P  80-76,17,10,1,33,5-8,0-0,62.5%,7-9,77.8%,4,6,10,1,2,3,0,17,22
@ Ibersol CB Tarragona,5 dic 2015,P  72-58,5,6,1,22,2-7,0-0,28.6%,1-2,50.0%,4,2,6,1,2,4,0,5,4
