PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,16 may 2021,G  90-92,2,1,3,14,1-1,0-2,33.3%,0-0,-,0,1,1,3,0,0,0,2,4
vs Alimerka Oviedo,9 may 2021,G  85-62,3,1,5,19,0-1,1-1,50.0%,0-0,-,1,0,1,5,1,0,0,3,9
@ Real Valladolid,2 may 2021,G  83-88,0,1,2,10,0-0,0-1,0.0%,0-0,-,1,0,1,2,2,0,0,0,4
vs Súper Agropal Palencia,23 abr 2021,G  87-76,3,0,0,10,0-1,1-2,33.3%,0-0,-,0,0,0,0,0,0,0,3,1
@ Rio Breogan,17 abr 2021,P  77-75,0,1,2,10,0-0,0-1,0.0%,0-0,-,0,1,1,2,0,0,0,0,2
vs Leyma Coruña,9 abr 2021,P  77-78,7,1,1,21,1-2,1-2,50.0%,2-2,100.0%,0,1,1,1,0,0,0,7,7
@ Alimerka Oviedo,4 abr 2021,P  91-77,6,2,2,21,0-1,2-4,40.0%,0-0,-,1,1,2,2,0,0,0,6,7
vs Rio Breogan,31 mar 2021,G  86-70,4,1,0,16,2-3,0-1,50.0%,0-0,-,0,1,1,0,0,0,0,4,3
vs Real Valladolid,26 mar 2021,G  87-79,5,0,4,17,1-1,1-2,66.7%,0-0,-,0,0,0,4,0,0,0,5,8
@ Súper Agropal Palencia,19 mar 2021,P  76-75,2,1,0,10,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,2,2
@ Coviran Granada,7 mar 2021,G  62-63,3,1,0,12,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,1,0,3,2
vs Fibwi Palma,3 mar 2021,P  83-101,6,1,1,14,2-2,0-2,50.0%,2-2,100.0%,0,1,1,1,0,0,0,6,6
vs Almansa Con Afanion,28 feb 2021,G  87-72,0,0,1,14,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,1,0,0,-2
@ Levitec Huesca,13 feb 2021,G  69-76,0,1,2,12,0-2,0-1,0.0%,0-0,-,0,1,1,2,0,0,0,0,0
@ Hiopos Lleida,7 feb 2021,G  72-74,0,3,2,17,0-1,0-0,0.0%,0-0,-,0,3,3,2,0,0,0,0,4
@ HLA Alicante,16 ene 2021,G  81-87,0,1,0,9,0-2,0-0,0.0%,0-0,-,0,1,1,0,1,0,0,0,0
vs Basquet Girona,8 ene 2021,P  82-84,0,3,1,11,0-0,0-1,0.0%,0-0,-,1,2,3,1,0,1,0,0,2
@ Real Canoe N.C.,3 ene 2021,G  67-77,0,2,1,14,0-0,0-2,0.0%,0-0,-,1,1,2,1,0,0,0,0,1
vs Real Murcia,22 dic 2020,G  88-83,0,0,1,6,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
vs Coviran Granada,18 dic 2020,G  105-100,1,1,2,7,0-2,0-0,0.0%,1-2,50.0%,1,0,1,2,0,0,0,1,1
vs Hiopos Lleida,9 dic 2020,P  65-74,2,1,1,9,1-2,0-0,50.0%,0-0,-,0,1,1,1,1,0,0,2,4
vs Levitec Huesca,4 dic 2020,G  91-69,3,1,1,16,0-1,1-2,33.3%,0-0,-,0,1,1,1,0,1,0,3,2
@ Fibwi Palma,13 nov 2020,G  73-79,9,0,2,22,0-1,3-5,50.0%,0-0,-,0,0,0,2,0,2,0,9,6
vs HLA Alicante,6 nov 2020,P  62-85,7,3,3,17,1-2,1-2,50.0%,2-2,100.0%,1,2,3,3,0,2,0,7,9
@ Basquet Girona,30 oct 2020,G  72-74,5,2,0,14,0-0,1-3,33.3%,2-2,100.0%,1,1,2,0,0,1,0,5,4
vs Real Canoe N.C.,23 oct 2020,G  92-63,8,0,4,13,1-3,1-2,40.0%,3-4,75.0%,0,0,0,4,1,0,0,8,9
@ Real Murcia,16 oct 2020,G  58-86,0,0,0,11,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
