PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,16 may 2021,G  90-92,3,6,0,18,1-5,0-2,14.3%,1-2,50.0%,2,4,6,0,0,2,1,3,1
vs Alimerka Oviedo,9 may 2021,G  85-62,6,4,1,19,1-3,1-4,28.6%,1-2,50.0%,2,2,4,1,0,0,0,6,5
@ Real Valladolid,2 may 2021,G  83-88,7,5,0,13,2-2,1-2,75.0%,0-0,-,2,3,5,0,0,0,0,7,11
vs Súper Agropal Palencia,23 abr 2021,G  87-76,0,1,1,14,0-1,0-3,0.0%,0-0,-,0,1,1,1,1,0,0,0,-1
@ Rio Breogan,17 abr 2021,P  77-75,3,2,0,8,1-1,0-0,100.0%,1-2,50.0%,0,2,2,0,0,0,0,3,4
