PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,9 may 2021,G  85-62,7,1,0,19,2-6,1-3,33.3%,0-0,-,0,1,1,0,1,1,0,7,2
@ Real Valladolid,2 may 2021,G  83-88,15,1,1,23,1-3,3-6,44.4%,4-4,100.0%,0,1,1,1,1,2,0,15,11
vs Súper Agropal Palencia,23 abr 2021,G  87-76,11,10,2,26,2-5,2-4,44.4%,1-2,50.0%,3,7,10,2,0,0,0,11,17
@ Rio Breogan,17 abr 2021,P  77-75,14,6,0,31,1-3,2-7,30.0%,6-7,85.7%,0,6,6,0,0,1,0,14,11
vs Leyma Coruña,9 abr 2021,P  77-78,14,6,0,28,3-5,2-5,50.0%,2-2,100.0%,1,5,6,0,1,4,0,14,12
@ Alimerka Oviedo,4 abr 2021,P  91-77,19,2,1,30,2-7,3-4,45.5%,6-7,85.7%,0,2,2,1,2,0,0,19,17
vs Rio Breogan,31 mar 2021,G  86-70,23,4,1,22,3-4,5-5,88.9%,2-2,100.0%,1,3,4,1,1,1,0,23,27
vs Real Valladolid,26 mar 2021,G  87-79,10,3,0,28,1-8,2-4,25.0%,2-2,100.0%,1,2,3,0,0,2,0,10,2
@ Súper Agropal Palencia,19 mar 2021,P  76-75,18,5,1,35,5-10,1-2,50.0%,5-8,62.5%,0,5,5,1,2,0,0,18,17
vs Fibwi Palma,3 mar 2021,P  83-101,5,0,1,14,1-4,1-3,28.6%,0-0,-,0,0,0,1,0,1,0,5,0
vs Almansa Con Afanion,28 feb 2021,G  87-72,23,6,1,26,7-10,1-4,57.1%,6-8,75.0%,5,1,6,1,1,1,0,23,22
@ Levitec Huesca,13 feb 2021,G  69-76,15,2,1,23,3-5,3-4,66.7%,0-0,-,0,2,2,1,1,2,0,15,14
@ Hiopos Lleida,7 feb 2021,G  72-74,11,2,3,16,1-2,2-5,42.9%,3-5,60.0%,0,2,2,3,0,2,0,11,8
@ HLA Alicante,16 ene 2021,G  81-87,5,5,2,18,1-5,1-3,25.0%,0-0,-,1,4,5,2,0,1,0,5,5
vs Basquet Girona,8 ene 2021,P  82-84,15,6,0,27,3-10,2-5,33.3%,3-6,50.0%,2,4,6,0,2,1,0,15,9
@ Real Canoe N.C.,3 ene 2021,G  67-77,12,7,0,28,3-3,2-10,38.5%,0-0,-,2,5,7,0,2,1,0,12,12
vs Real Murcia,22 dic 2020,G  88-83,10,7,1,25,2-8,1-1,33.3%,3-3,100.0%,2,5,7,1,2,0,0,10,14
vs Coviran Granada,18 dic 2020,G  105-100,6,3,1,20,1-6,1-3,22.2%,1-2,50.0%,0,3,3,1,0,1,0,6,1
@ Almansa Con Afanion,12 dic 2020,G  52-66,13,6,0,21,5-10,0-2,41.7%,3-5,60.0%,3,3,6,0,0,1,0,13,9
vs Hiopos Lleida,9 dic 2020,P  65-74,11,9,0,30,3-8,1-1,44.4%,2-2,100.0%,2,7,9,0,0,1,0,11,14
vs Levitec Huesca,4 dic 2020,G  91-69,14,8,2,21,4-4,2-5,66.7%,0-0,-,1,7,8,2,3,1,1,14,24
@ Fibwi Palma,13 nov 2020,G  73-79,18,9,0,28,5-7,2-7,50.0%,2-3,66.7%,1,8,9,0,1,3,0,18,17
vs HLA Alicante,6 nov 2020,P  62-85,3,6,1,14,0-2,1-1,33.3%,0-0,-,0,6,6,1,1,0,0,3,9
@ Basquet Girona,30 oct 2020,G  72-74,12,7,0,31,3-9,2-4,38.5%,0-2,0.0%,1,6,7,0,2,0,0,12,11
vs Real Canoe N.C.,23 oct 2020,G  92-63,16,9,0,29,5-5,2-4,77.8%,0-0,-,1,8,9,0,3,2,0,16,24
@ Real Murcia,16 oct 2020,G  58-86,19,7,2,24,2-4,5-8,58.3%,0-0,-,1,6,7,2,1,2,0,19,22
