PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,16 may 2021,P  88-74,10,9,0,28,5-6,0-4,50.0%,0-0,-,4,5,9,0,0,0,0,10,14
vs Caceres,9 may 2021,G  73-70,13,5,1,38,2-9,3-8,29.4%,0-0,-,2,3,5,1,0,1,0,13,6
@ Melilla Ciudad Del Deporte 1,30 abr 2021,P  113-106,9,2,0,34,3-7,1-3,40.0%,0-0,-,0,2,2,0,1,0,0,9,6
vs UBU Tizona Burgos,23 abr 2021,G  90-82,21,4,1,27,4-5,3-4,77.8%,4-6,66.7%,0,4,4,1,1,2,0,21,21
vs Ourense,9 abr 2021,P  70-90,7,2,2,20,2-5,1-2,42.9%,0-0,-,0,2,2,2,2,1,0,7,8
@ Caceres,4 abr 2021,P  81-80,7,5,1,37,2-8,1-4,25.0%,0-0,-,0,5,5,1,0,0,1,7,5
vs Melilla Ciudad Del Deporte 1,26 mar 2021,P  70-79,8,6,0,28,1-5,2-5,30.0%,0-0,-,2,4,6,0,1,0,0,8,8
@ UBU Tizona Burgos,19 mar 2021,P  89-63,3,1,0,8,0-2,1-4,16.7%,0-0,-,1,0,1,0,0,0,0,3,-1
@ Fibwi Palma,22 dic 2020,P  100-99,17,11,3,46,2-5,3-9,35.7%,4-4,100.0%,4,7,11,3,2,2,0,17,22
@ HLA Alicante,18 dic 2020,P  82-77,18,8,1,35,3-5,3-5,60.0%,3-4,75.0%,1,7,8,1,1,1,0,18,22
@ Real Murcia,20 nov 2020,P  76-67,19,5,0,33,5-8,3-6,57.1%,0-0,-,1,4,5,0,0,1,0,19,17
vs Coviran Granada,13 nov 2020,P  68-94,0,1,0,19,0-0,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
@ Almansa Con Afanion,6 nov 2020,P  74-69,14,2,1,37,4-5,2-4,66.7%,0-0,-,0,2,2,1,2,2,0,14,14
vs Levitec Huesca,30 oct 2020,P  75-84,10,7,4,31,2-6,2-6,33.3%,0-2,0.0%,3,4,7,4,0,1,0,10,10
@ Amics Castello,23 oct 2020,P  92-63,10,0,0,18,2-3,2-3,66.7%,0-0,-,0,0,0,0,1,2,0,10,7
vs Fibwi Palma,16 oct 2020,G  91-83,15,3,2,22,1-3,4-5,62.5%,1-2,50.0%,0,3,3,2,0,2,0,15,14
