PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Canoe N.C.,6 mar 2020,G  76-81,6,3,0,8,2-2,0-0,100.0%,2-2,100.0%,1,2,3,0,0,2,0,6,7
@ Leyma Coruña,1 mar 2020,P  68-60,4,7,0,26,1-6,0-0,16.7%,2-2,100.0%,2,5,7,0,0,0,2,4,8
vs Levitec Huesca,15 feb 2020,P  59-64,6,7,0,24,3-5,0-0,60.0%,0-2,0.0%,1,6,7,0,1,0,2,6,12
@ Gipuzkoa Basket,9 feb 2020,P  94-66,0,3,0,18,0-3,0-0,0.0%,0-0,-,3,0,3,0,1,2,1,0,0
vs Coviran Granada,1 feb 2020,G  80-72,10,6,0,25,5-5,0-0,100.0%,0-2,0.0%,2,4,6,0,0,1,3,10,16
@ Caceres,24 ene 2020,P  95-89,11,6,0,25,4-6,0-0,66.7%,3-4,75.0%,1,5,6,0,0,2,2,11,14
vs Real Valladolid,18 ene 2020,P  69-75,8,4,0,18,4-4,0-0,100.0%,0-0,-,2,2,4,0,0,2,3,8,13
vs HLA Alicante,10 ene 2020,P  65-97,6,5,2,19,3-6,0-0,50.0%,0-1,0.0%,2,3,5,2,0,1,0,6,8
@ Súper Agropal Palencia,3 ene 2020,P  90-58,2,6,0,15,1-3,0-0,33.3%,0-0,-,1,5,6,0,0,0,1,2,7
vs Alimerka Oviedo,28 dic 2019,P  53-73,2,6,0,18,1-6,0-0,16.7%,0-0,-,3,3,6,0,0,2,1,2,2
@ Amics Castello,20 dic 2019,G  80-89,14,16,1,33,5-8,0-0,62.5%,4-5,80.0%,5,11,16,1,1,0,0,14,28
vs Almansa Con Afanion,14 dic 2019,P  74-79,6,6,0,20,3-5,0-0,60.0%,0-6,0.0%,1,5,6,0,0,0,1,6,5
@ Hiopos Lleida,6 dic 2019,P  82-70,12,5,0,23,6-9,0-0,66.7%,0-0,-,2,3,5,0,0,0,2,12,16
vs Ourense,30 nov 2019,P  55-65,4,3,1,25,2-4,0-0,50.0%,0-0,-,0,3,3,1,1,2,3,4,8
@ Rio Breogan,23 nov 2019,P  72-56,8,4,0,19,3-3,0-0,100.0%,2-2,100.0%,1,3,4,0,1,1,3,8,15
vs Fibwi Palma,16 nov 2019,P  77-90,8,4,0,12,4-5,0-0,80.0%,0-0,-,2,2,4,0,1,0,1,8,13
@ Melilla Ciudad Del Deporte 1,8 nov 2019,P  78-67,8,9,0,26,4-5,0-0,80.0%,0-0,-,2,7,9,0,0,0,2,8,18
vs Real Canoe N.C.,3 nov 2019,G  72-58,4,11,1,27,2-6,0-0,33.3%,0-0,-,4,7,11,1,0,2,0,4,10
vs Leyma Coruña,30 oct 2019,P  49-63,4,6,1,27,2-3,0-0,66.7%,0-0,-,1,5,6,1,0,2,3,4,11
@ Levitec Huesca,25 oct 2019,P  93-71,9,4,0,23,4-8,0-0,50.0%,1-3,33.3%,1,3,4,0,0,0,3,9,10
vs Gipuzkoa Basket,19 oct 2019,P  64-76,12,4,0,23,6-7,0-0,85.7%,0-2,0.0%,1,3,4,0,0,0,0,12,13
@ Coviran Granada,12 oct 2019,P  83-56,4,1,0,12,2-2,0-0,100.0%,0-0,-,0,1,1,0,0,1,1,4,5
vs Caceres,5 oct 2019,P  64-75,4,5,0,22,2-4,0-0,50.0%,0-2,0.0%,3,2,5,0,0,1,0,4,4
@ Real Valladolid,25 sept 2019,P  82-66,7,4,1,21,3-5,0-0,60.0%,1-2,50.0%,1,3,4,1,1,0,0,7,10
