PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Caceres,24 ene 2020,P  95-89,0,1,0,1,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs HLA Alicante,10 ene 2020,P  65-97,2,0,0,16,1-4,0-1,20.0%,0-0,-,0,0,0,0,0,2,0,2,-4
@ Súper Agropal Palencia,3 ene 2020,P  90-58,0,0,1,9,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
vs Alimerka Oviedo,28 dic 2019,P  53-73,0,0,0,17,0-3,0-2,0.0%,0-0,-,0,0,0,0,0,2,1,0,-6
vs Almansa Con Afanion,14 dic 2019,P  74-79,8,0,1,16,2-4,1-2,50.0%,1-2,50.0%,0,0,0,1,1,0,0,8,6
@ Hiopos Lleida,6 dic 2019,P  82-70,3,5,0,13,0-2,1-1,33.3%,0-0,-,0,5,5,0,0,2,0,3,4
vs Ourense,30 nov 2019,P  55-65,4,1,1,21,1-9,0-0,11.1%,2-2,100.0%,0,1,1,1,0,1,0,4,-3
@ Rio Breogan,23 nov 2019,P  72-56,8,4,0,18,3-10,0-1,27.3%,2-2,100.0%,0,4,4,0,0,4,0,8,0
vs Fibwi Palma,16 nov 2019,P  77-90,10,2,1,28,4-11,0-2,30.8%,2-4,50.0%,1,1,2,1,0,4,0,10,-2
@ Melilla Ciudad Del Deporte 1,8 nov 2019,P  78-67,12,5,0,26,3-12,0-3,20.0%,6-7,85.7%,4,1,5,0,1,3,0,12,2
vs Real Canoe N.C.,3 nov 2019,G  72-58,12,2,1,24,4-11,1-3,35.7%,1-1,100.0%,0,2,2,1,1,0,0,12,7
vs Leyma Coruña,30 oct 2019,P  49-63,11,1,0,26,3-9,1-1,40.0%,2-8,25.0%,1,0,1,0,2,5,0,11,-3
@ Levitec Huesca,25 oct 2019,P  93-71,18,4,0,27,7-12,1-3,53.3%,1-5,20.0%,1,3,4,0,1,0,1,18,13
vs Gipuzkoa Basket,19 oct 2019,P  64-76,9,3,3,29,3-9,1-4,30.8%,0-2,0.0%,1,2,3,3,0,2,0,9,2
@ Coviran Granada,12 oct 2019,P  83-56,12,1,2,18,1-7,3-3,40.0%,1-2,50.0%,0,1,1,2,0,5,0,12,3
@ Real Valladolid,25 sept 2019,P  82-66,9,2,0,24,4-10,0-3,30.8%,1-2,50.0%,1,1,2,0,1,1,0,9,1
